Domain	Phylum	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Desulfobacterota	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Desulfobacterota	1.13672056715641	0.00221640488656195	0.221640488656195	127
Bacteria	Desulfobacterota	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Desulfobacterota	1.99475694458763	0.0187806048967835	1.87806048967835	978
Bacteria	Desulfobacterota	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Desulfobacterota	1.81557774832427	0.0118210686686613	1.18210686686613	644
Bacteria	Desulfobacterota	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Desulfobacterota	1.83378437465648	0.0145319291568454	1.45319291568454	672
Bacteria	Desulfobacterota	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Desulfobacterota	1.60314437262018	0.00772544060697068	0.772544060697068	391
Bacteria	Desulfobacterota	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Desulfobacterota	1.45788189673399	0.00658817933166845	0.658817933166845	277
Bacteria	Desulfobacterota	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Desulfobacterota	1.99475694458763	0.0169732731690385	1.69732731690385	978
Bacteria	Desulfobacterota	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Desulfobacterota	1.78390357927273	0.0103958416633347	1.03958416633347	598
Bacteria	Desulfobacterota	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Desulfobacterota	1.82801506422398	0.0188534379798669	1.88534379798669	663
Bacteria	Desulfobacterota	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Desulfobacterota	1.77305469336426	0.0129794955139479	1.29794955139479	583
Bacteria	Desulfobacterota	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Desulfobacterota	1.62838893005031	0.00821505631767524	0.821505631767524	415
Bacteria	Desulfobacterota	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	2.14207646107328	0.0224919146711966	2.24919146711966	1377
Bacteria	Desulfobacterota	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.88252453795488	0.0133158853383791	1.33158853383791	753
Bacteria	Desulfobacterota	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.52374646681156	0.00759618315241601	0.759618315241601	324
Bacteria	Desulfobacterota	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.2405492482826	0.00380219321633088	0.380219321633088	164
Bacteria	Desulfobacterota	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	2.3236645356081	0.0341047701140078	3.41047701140078	2097
Bacteria	Desulfobacterota	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.97680833733807	0.0155571035260557	1.55571035260557	938
Bacteria	Desulfobacterota	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.49692964807321	0.00631425900924291	0.631425900924291	304
Bacteria	Desulfobacterota	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	2.24278980947868	0.036609755584093	3.6609755584093	1739
Bacteria	Desulfobacterota	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.25767857486918	0.00525264936261711	0.525264936261711	171
Bacteria	Desulfobacterota	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.80482067872116	0.0158493804103677	1.58493804103677	628
Bacteria	Desulfobacterota	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.68752896121463	0.0152757317619932	1.52757317619932	477
Bacteria	Desulfobacterota	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.82412583391655	0.0176224451477925	1.76224451477925	657
Bacteria	Desulfobacterota	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.74896286125616	0.0136386138613861	1.36386138613861	551
Bacteria	Desulfobacterota	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.44715803134222	0.00760156535938512	0.760156535938512	270
Bacteria	Desulfobacterota	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.42324587393681	0.00691694244018879	0.691694244018879	255
Bacteria	Desulfobacterota	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.41161970596323	0.00841248303934871	0.841248303934871	248
Bacteria	Desulfobacterota	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.33445375115093	0.00472119725895538	0.472119725895538	206
Bacteria	Desulfobacterota	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	0.322219294733919	0.000374748747998501	0.0374748747998501	11
Bacteria	Desulfobacterota	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.20951501454263	0.00387537606445362	0.387537606445362	152
Bacteria	Desulfobacterota	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.15836249209525	0.00431298078470501	0.431298078470501	134
Bacteria	Desulfobacterota	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	0.204119982655925	0.000116815606565037	0.0116815606565037	6
Bacteria	Desulfobacterota	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	0	0	0	0
Bacteria	Desulfobacterota	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	1.05307844348342	0.00177231743409732	0.177231743409732	103
Bacteria	Desulfobacterota	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota	0.939519252618618	0.00137527014234939	0.137527014234939	77
Bacteria	Firmicutes	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.27256096386156	0.424137384172727	42.4137384172727	18721
Bacteria	Firmicutes	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.02288181333203	0.521982651796778	52.1982651796778	10531
Bacteria	Firmicutes	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.29782614258533	0.491175524146637	49.1175524146637	19843
Bacteria	Firmicutes	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.31266386615063	0.501134893710492	50.1134893710492	20533
Bacteria	Firmicutes	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.32662256451566	0.521508153176419	52.1508153176419	21204
Bacteria	Firmicutes	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.24883119280796	0.477273951209004	47.7273951209004	17725
Bacteria	Firmicutes	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.19769397508392	0.422941665995544	42.2941665995544	15755
Bacteria	Firmicutes	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.25406445291434	0.473063839886085	47.3063839886085	17940
Bacteria	Firmicutes	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes	3.32217793138498	0.456966186940713	45.6966186940713	20988
Bacteria	Firmicutes	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes	3.30644647366224	0.410867976615784	41.0867976615784	20241
Bacteria	Firmicutes	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes	3.08095100437948	0.45906577693041	45.906577693041	12039
Bacteria	Firmicutes	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes	3.13123359458969	0.535112025967857	53.5112025967857	13518
Bacteria	Firmicutes	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes	3.35501068009115	0.437802189301048	43.7802189301048	22637
Bacteria	Firmicutes	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes	3.36419440860694	0.422571506899388	42.2571506899388	23121
Bacteria	Firmicutes	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes	3.3451776165427	0.462912605112329	46.2912605112329	22130
Bacteria	Firmicutes	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes	3.32596696370142	0.369493891797557	36.9493891797557	21172
Bacteria	Firmicutes	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes	3.03286041595214	0.206932309169467	20.6932309169467	10776
Bacteria	Firmicutes	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes	3.23618444288015	0.316011674223095	31.6011674223095	17216
Bacteria	Firmicutes	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes	3.14435622736818	0.301299656164176	30.1299656164176	13933
Bacteria	Firmicutes	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes	3.34232396631288	0.43438315024105	43.438315024105	21985
Bacteria	Firmicutes	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes	2.90183959205123	0.189487453918421	18.9487453918421	7967
Bacteria	Firmicutes	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes	3.27067883614471	0.323498785144047	32.3498785144047	18640
Bacteria	Firmicutes	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes	3.25178417725748	0.310241120942927	31.0241120942927	17846
Bacteria	Firmicutes	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes	3.12901279312603	0.382443269066712	38.2443269066712	13449
Bacteria	Firmicutes	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes	3.15418043211182	0.31729634659483	31.729634659483	14252
Bacteria	Firmicutes	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes	3.28611950259036	0.382346536809391	38.2346536809391	19315
Bacteria	Firmicutes	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.37247012284187	0.384926987030806	38.4926987030806	23566
Bacteria	Firmicutes	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.39450421327173	0.438433924561	43.8433924561	24793
Bacteria	Firmicutes	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.25832593474897	0.424753241272595	42.4753241272595	18117
Bacteria	Firmicutes	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.28269007226822	0.444277003686273	44.4277003686273	19163
Bacteria	Firmicutes	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.33417217272461	0.350903443004212	35.0903443004212	21576
Bacteria	Firmicutes	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.44208762955076	0.45883504162935	45.883504162935	27665
Bacteria	Firmicutes	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.28768978393608	0.402637864783467	40.2637864783467	19385
Bacteria	Firmicutes	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.31177504563574	0.431380391991748	43.1380391991748	20491
Bacteria	Firmicutes	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.14223299179471	0.42589463984027	42.589463984027	13865
Bacteria	Firmicutes	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.28719687846623	0.488680816697373	48.8680816697373	19363
Bacteria	Firmicutes	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.16055856210756	0.463171715877794	46.3171715877794	14463
Bacteria	Firmicutes	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.19997446253049	0.424816265221823	42.4816265221823	15838
Bacteria	Firmicutes	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.13302767289988	0.335990099009901	33.5990099009901	13574
Bacteria	Firmicutes	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.1005773027896	0.354627100988203	35.4627100988203	12596
Bacteria	Firmicutes	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.23668838176462	0.46753105842782	46.753105842782	17236
Bacteria	Firmicutes	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.18084241464668	0.514077340569878	51.4077340569878	15155
Bacteria	Firmicutes	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.34748613807657	0.509889303967181	50.9889303967181	22248
Bacteria	Firmicutes	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.24469760129671	0.598133069873607	59.8133069873607	17557
Bacteria	Firmicutes	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.33140704921978	0.546606496354087	54.6606496354087	21439
Bacteria	Firmicutes	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.2737187126862	0.604171360520133	60.4171360520133	18771
Bacteria	Firmicutes	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.45627491284017	0.556509549675837	55.6509549675837	28584
Bacteria	Firmicutes	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.49679131570004	0.506856616756311	50.6856616756311	31380
Bacteria	Firmicutes	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.52090255898752	0.570789455571615	57.0789455571615	33172
Bacteria	Firmicutes	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes	3.4702340321876	0.527210702102199	52.7210702102199	29518
Bacteria	Patescibacteria	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0.414973347970818	0.000793060718711276	0.0793060718711276	16
Bacteria	Patescibacteria	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0.954242509439325	0.00198024703581772	0.198024703581772	80
Bacteria	Patescibacteria	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0.944482672150169	0.00191839445141297	0.191839445141297	78
Bacteria	Patescibacteria	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	1.43136376415899	0.00700091550433518	0.700091550433518	260
Bacteria	Patescibacteria	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	1.44247976906445	0.00704058223241832	0.704058223241832	267
Bacteria	Patescibacteria	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria	1.23299611039215	0.00350541052494067	0.350541052494067	161
Bacteria	Patescibacteria	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria	1.25767857486918	0.00347109451120494	0.347109451120494	171
Bacteria	Patescibacteria	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria	1.03742649794062	0.00377502383222116	0.377502383222116	99
Bacteria	Patescibacteria	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria	0.924279286061882	0.00292930092629246	0.292930092629246	74
Bacteria	Patescibacteria	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria	1.40823996531185	0.0047576683557034	0.47576683557034	246
Bacteria	Patescibacteria	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria	1.69983772586725	0.00897377318833958	0.897377318833958	491
Bacteria	Patescibacteria	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria	1.62117628177504	0.00853449357821194	0.853449357821194	408
Bacteria	Patescibacteria	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria	1.77959649125782	0.0103315881326353	1.03315881326353	592
Bacteria	Patescibacteria	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria	0.806179973983887	0.00103696591454633	0.103696591454633	54
Bacteria	Patescibacteria	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria	1.82672252016899	0.0121331155123993	1.21331155123993	661
Bacteria	Patescibacteria	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria	1.64640372622307	0.00936357935255066	0.936357935255066	433
Bacteria	Patescibacteria	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria	0.851258348719075	0.00120524776732791	0.120524776732791	61
Bacteria	Patescibacteria	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria	0.518513939877888	0.000547032940896658	0.0547032940896658	23
Bacteria	Patescibacteria	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria	1.38381536598043	0.00402637972926067	0.402637972926067	232
