Domain	Phylum	Class	Order	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Clostridia	Clostridiales	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.964835582936749	0.00439456024704555	0.439456024704555	222
Bacteria	Firmicutes	Clostridia	Clostridiales	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.527677628162106	0.00104537584528437	0.104537584528437	64
Bacteria	Firmicutes	Clostridia	Clostridiales	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.747613183134182	0.00219278855505844	0.219278855505844	124
Bacteria	Firmicutes	Clostridia	Clostridiales	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.692487876808098	0.00248517103134598	0.248517103134598	106
Bacteria	Firmicutes	Clostridia	Clostridiales	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.84966960308874	0.00380219321633088	0.380219321633088	164
Bacteria	Firmicutes	Clostridia	Clostridiales	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.498055161555305	0.00094328882528014	0.094328882528014	58
Bacteria	Firmicutes	Clostridia	Clostridiales	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	1.4517295944167	0.012223438484758	1.2223438484758	737
Bacteria	Firmicutes	Clostridia	Clostridiales	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.975176416274968	0.00473569425693218	0.473569425693218	228
Bacteria	Firmicutes	Clostridia	Clostridiales	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.826314810710197	0.00324203700974716	0.324203700974716	154
Bacteria	Firmicutes	Clostridia	Clostridiales	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.112704280191288	0.000217002115770629	0.0217002115770629	8
Bacteria	Firmicutes	Clostridia	Clostridiales	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.0599979296752854	0.000135685210312076	0.0135685210312076	4
Bacteria	Firmicutes	Clostridia	Clostridiales	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.33206422940395	0.000710471432172897	0.0710471432172897	31
Bacteria	Firmicutes	Clostridia	Clostridiales	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.136837959908008	0.000254958951608791	0.0254958951608791	10
Bacteria	Firmicutes	Clostridia	Clostridiales	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0.0737862141609186	0.000160932118832277	0.0160932118832277	5
Bacteria	Firmicutes	Clostridia	Clostridiales	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.52662641424784	0.205056752531775	20.5056752531775	9051
Bacteria	Firmicutes	Clostridia	Lachnospirales	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.39165375928706	0.328426270136307	32.8426270136307	6626
Bacteria	Firmicutes	Clostridia	Lachnospirales	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.59332709819644	0.261343102552043	26.1343102552043	10558
Bacteria	Firmicutes	Clostridia	Lachnospirales	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.60402594503969	0.264125155590267	26.4125155590267	10822
Bacteria	Firmicutes	Clostridia	Lachnospirales	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.67482713310443	0.313411544799429	31.3411544799429	12743
Bacteria	Firmicutes	Clostridia	Lachnospirales	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.58845846000879	0.281113684097151	28.1113684097151	10440
Bacteria	Firmicutes	Clostridia	Lachnospirales	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.44137506331368	0.199538267429062	19.9538267429062	7433
Bacteria	Firmicutes	Clostridia	Lachnospirales	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.53576281691743	0.243757086728371	24.3757086728371	9244
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.39973780034237	0.146987741949531	14.6987741949531	6751
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.50680558223133	0.175503410198116	17.5503410198116	8646
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.33093959912878	0.219561487130601	21.9561487130601	5758
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.51232856294703	0.346647137993825	34.6647137993825	8757
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.53261284583762	0.177484237806057	17.7484237806057	9177
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.59114708627504	0.191994882573335	19.1994882573335	10505
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.66952349069461	0.263314228339539	26.3314228339539	12588
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.59496517456336	0.184956369982548	18.4956369982548	10598
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.26830055604339	0.0956505040806529	9.56505040806529	4981
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.58176851188702	0.18869656197801	18.869656197801	10280
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.45939248775923	0.167571308089873	16.7571308089873	7749
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.61517041859198	0.219394609973919	21.9394609973919	11104
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	1.93951925261862	0.0552265429896539	5.52265429896539	2322
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.53571596998551	0.16041305102395	16.041305102395	9243
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.53355553012766	0.159883872537941	15.9883872537941	9197
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.59737011519035	0.303048399021782	30.3048399021782	10657
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.5974514056879	0.237304361377652	23.7304361377652	10659
Bacteria	Firmicutes	Clostridia	Lachnospirales	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.53529412004277	0.182789951897381	18.2789951897381	9234
Bacteria	Firmicutes	Clostridia	Lachnospirales	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.71957678980649	0.230783051844108	23.0783051844108	14129
Bacteria	Firmicutes	Clostridia	Lachnospirales	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.73224479927206	0.257263612088631	25.7263612088631	14548
Bacteria	Firmicutes	Clostridia	Lachnospirales	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.54845766587124	0.223173047616815	22.3173047616815	9519
Bacteria	Firmicutes	Clostridia	Lachnospirales	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.58244216318161	0.238703544849651	23.8703544849651	10296
Bacteria	Firmicutes	Clostridia	Lachnospirales	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.63035252900091	0.187031405012442	18.7031405012442	11500
Bacteria	Firmicutes	Clostridia	Lachnospirales	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.77365102841002	0.265465883835871	26.5465883835871	16006
Bacteria	Firmicutes	Clostridia	Lachnospirales	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.51870886559117	0.184588223076124	18.4588223076124	8887
Bacteria	Firmicutes	Clostridia	Lachnospirales	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.64316012377596	0.249363171301657	24.9363171301657	11845
Bacteria	Firmicutes	Clostridia	Lachnospirales	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.48435257378701	0.252157886653356	25.2157886653356	8209
Bacteria	Firmicutes	Clostridia	Lachnospirales	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.68970340330874	0.332836988617722	33.2836988617722	13188
Bacteria	Firmicutes	Clostridia	Lachnospirales	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.51724478571745	0.283641836930763	28.3641836930763	8857
Bacteria	Firmicutes	Clostridia	Lachnospirales	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.57778956774872	0.27321495627917	27.321495627917	10186
Bacteria	Firmicutes	Clostridia	Lachnospirales	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.46686762035411	0.195148514851485	19.5148514851485	7884
Bacteria	Firmicutes	Clostridia	Lachnospirales	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.49461833616812	0.236662068188857	23.6662068188857	8406
Bacteria	Firmicutes	Clostridia	Lachnospirales	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.50940167147223	0.235935550371616	23.5935550371616	8698
Bacteria	Firmicutes	Clostridia	Lachnospirales	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.60991046089524	0.372116689280868	37.2116689280868	10970
Bacteria	Firmicutes	Clostridia	Lachnospirales	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.64454799732379	0.272339742855178	27.2339742855178	11883
Bacteria	Firmicutes	Clostridia	Lachnospirales	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.59508778157925	0.361155588866555	36.1155588866555	10601
Bacteria	Firmicutes	Clostridia	Lachnospirales	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.62713817927066	0.291035643261435	29.1035643261435	11415
Bacteria	Firmicutes	Clostridia	Lachnospirales	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.54360823013908	0.302970806913644	30.2970806913644	9413
Bacteria	Firmicutes	Clostridia	Lachnospirales	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.79127468300745	0.324552693573195	32.4552693573195	16670
Bacteria	Firmicutes	Clostridia	Lachnospirales	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.72430621756082	0.230718289157016	23.0718289157016	14284
Bacteria	Firmicutes	Clostridia	Lachnospirales	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.86250682779391	0.33804804184734	33.804804184734	19646
Bacteria	Firmicutes	Clostridia	Lachnospirales	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.75863157580533	0.276143528193038	27.6143528193038	15461
Bacteria	Firmicutes	Clostridia	Monoglobales	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0.276206411938949	0.000543736831373615	0.0543736831373615	24
Bacteria	Firmicutes	Clostridia	Monoglobales	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Monoglobales	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0.202104691420599	0.000396049407163544	0.0396049407163544	16
Bacteria	Firmicutes	Clostridia	Monoglobales	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0.100115152883268	0.000170844214482708	0.0170844214482708	7
Bacteria	Firmicutes	Clostridia	Monoglobales	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Monoglobales	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Monoglobales	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0.460730838531493	0.00136909076266409	0.136909076266409	51
Bacteria	Firmicutes	Clostridia	Monoglobales	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Monoglobales	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Monoglobales	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Monoglobales	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0.0737862141609186	0.000190657769304099	0.0190657769304099	5
Bacteria	Firmicutes	Clostridia	Monoglobales	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Monoglobales	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0.2120889123272	0.000328781959540479	0.0328781959540479	17
Bacteria	Firmicutes	Clostridia	Monoglobales	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0.148419832457823	0.000201041761856895	0.0201041761856895	11
