Domain	Phylum	Class	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Desulfobacterota	Desulfovibrionia	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	2.17836019762942	0.0341047701140078	3.41047701140078	2097
Bacteria	Desulfobacterota	Desulfovibrionia	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.83250891270624	0.0155571035260557	1.55571035260557	938
Bacteria	Desulfobacterota	Desulfovibrionia	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.35629908430619	0.00631425900924291	0.631425900924291	304
Bacteria	Desulfobacterota	Desulfovibrionia	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	2.09765388041556	0.036609755584093	3.6609755584093	1739
Bacteria	Desulfobacterota	Desulfovibrionia	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.12104369272478	0.00525264936261711	0.525264936261711	171
Bacteria	Desulfobacterota	Desulfovibrionia	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.66140699239062	0.0158493804103677	1.58493804103677	628
Bacteria	Desulfobacterota	Desulfovibrionia	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.54495345644473	0.0152757317619932	1.52757317619932	477
Bacteria	Desulfobacterota	Desulfovibrionia	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.68059448449075	0.0176224451477925	1.76224451477925	657
Bacteria	Desulfobacterota	Desulfovibrionia	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.6059204121412	0.0136386138613861	1.36386138613861	551
Bacteria	Desulfobacterota	Desulfovibrionia	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.3071903043688	0.00760156535938512	0.760156535938512	270
Bacteria	Desulfobacterota	Desulfovibrionia	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.28362424432417	0.00691694244018879	0.691694244018879	255
Bacteria	Desulfobacterota	Desulfovibrionia	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.27217325564151	0.00841248303934871	0.841248303934871	248
Bacteria	Desulfobacterota	Desulfovibrionia	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.19629464514397	0.00472119725895538	0.472119725895538	206
Bacteria	Desulfobacterota	Desulfovibrionia	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0.2518119729938	0.000374748747998501	0.0374748747998501	11
Bacteria	Desulfobacterota	Desulfovibrionia	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.07398005236182	0.00387537606445362	0.387537606445362	152
Bacteria	Desulfobacterota	Desulfovibrionia	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.02413367971672	0.00431298078470501	0.431298078470501	134
Bacteria	Desulfobacterota	Desulfovibrionia	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0.154901959985743	0.000116815606565037	0.0116815606565037	6
Bacteria	Desulfobacterota	Desulfovibrionia	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0.922057826067924	0.00177231743409732	0.177231743409732	103
Bacteria	Desulfobacterota	Desulfovibrionia	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0.812913356642856	0.00137527014234939	0.137527014234939	77
Bacteria	Firmicutes	Bacilli	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.59217675739587	0.123700129137497	12.3700129137497	5460
Bacteria	Firmicutes	Bacilli	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.2587056809417	0.125204460966543	12.5204460966543	2526
Bacteria	Firmicutes	Bacilli	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.62376600013393	0.145374885516968	14.5374885516968	5873
Bacteria	Firmicutes	Bacilli	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.54970373714845	0.120811265955629	12.0811265955629	4950
Bacteria	Firmicutes	Bacilli	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.35149261410305	0.0770063208637694	7.70063208637694	3131
Bacteria	Firmicutes	Bacilli	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.36855250844674	0.087699929990845	8.7699929990845	3257
Bacteria	Firmicutes	Bacilli	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.64380504525351	0.165123083944055	16.5123083944055	6151
Bacteria	Firmicutes	Bacilli	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.56845317316129	0.136302507712997	13.6302507712997	5169
Bacteria	Firmicutes	Bacilli	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.59753848576797	0.12035968560169	12.035968560169	5528
Bacteria	Firmicutes	Bacilli	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.61232965293223	0.116109126339721	11.6109126339721	5720
Bacteria	Firmicutes	Bacilli	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.36051226988826	0.121906577693041	12.1906577693041	3197
Bacteria	Firmicutes	Bacilli	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	1.8428765800203	0.0380413268941493	3.80413268941493	961
Bacteria	Firmicutes	Bacilli	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.72039558985461	0.141956446060419	14.1956446060419	7340
Bacteria	Firmicutes	Bacilli	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.61285951118938	0.104669651832222	10.4669651832222	5727
Bacteria	Firmicutes	Bacilli	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.48287358360875	0.0887336317617036	8.87336317617036	4242
Bacteria	Firmicutes	Bacilli	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.59034814634946	0.0948865619546248	9.48865619546248	5437
Bacteria	Firmicutes	Bacilli	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.32073958467587	0.0559961593855017	5.59961593855017	2916
Bacteria	Firmicutes	Bacilli	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.33099321904142	0.0548101103177371	5.48101103177371	2986
Bacteria	Firmicutes	Bacilli	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.28103336724773	0.0575222195791796	5.75222195791796	2660
Bacteria	Firmicutes	Bacilli	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.84318826931171	0.192503754050423	19.2503754050423	9743
Bacteria	Firmicutes	Bacilli	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.54900326202579	0.117540730170056	11.7540730170056	4942
Bacteria	Firmicutes	Bacilli	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.68162882730038	0.116487330787921	11.6487330787921	6712
Bacteria	Firmicutes	Bacilli	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.61916789401982	0.101020461380665	10.1020461380665	5811
Bacteria	Firmicutes	Bacilli	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	1.74036268949424	0.0214980378774953	2.14980378774953	756
Bacteria	Firmicutes	Bacilli	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.10429196663066	0.0393169623973106	3.93169623973106	1766
Bacteria	Firmicutes	Bacilli	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.73112809743535	0.148939960805273	14.8939960805273	7524
Bacteria	Firmicutes	Bacilli	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.42066287670335	0.0600111071183561	6.00111071183561	3674
Bacteria	Firmicutes	Bacilli	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.49445277081141	0.0770482236644326	7.70482236644326	4357
Bacteria	Firmicutes	Bacilli	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.60120607393767	0.130705929242961	13.0705929242961	5575
Bacteria	Firmicutes	Bacilli	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.53961370292403	0.112118331671806	11.2118331671806	4836
Bacteria	Firmicutes	Bacilli	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.53375390643462	0.0775936376795095	7.75936376795095	4771
Bacteria	Firmicutes	Bacilli	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.58939102313693	0.0899757853186055	8.99757853186055	5425
Bacteria	Firmicutes	Bacilli	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.55057774525568	0.103022120677121	10.3022120677121	4960
Bacteria	Firmicutes	Bacilli	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.48440153574859	0.0896191659122966	8.96191659122966	4257
Bacteria	Firmicutes	Bacilli	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.28860050610152	0.0831515896175703	8.31515896175703	2707
Bacteria	Firmicutes	Bacilli	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.43491091309393	0.0958281806021755	9.58281806021755	3797
Bacteria	Firmicutes	Bacilli	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.42054510192788	0.117626337026837	11.7626337026837	3673
Bacteria	Firmicutes	Bacilli	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.38368716096639	0.0904726141301432	9.04726141301432	3373
Bacteria	Firmicutes	Bacilli	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.39967372148104	0.0866336633663366	8.66336633663366	3500
Bacteria	Firmicutes	Bacilli	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.22160051040874	0.06526084630761	6.526084630761	2318
Bacteria	Firmicutes	Bacilli	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.69760292943385	0.188900341778332	18.8900341778332	6964
Bacteria	Firmicutes	Bacilli	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.33959339080334	0.103324287652646	10.3324287652646	3046
Bacteria	Firmicutes	Bacilli	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.5669422901774	0.11805284990718	11.805284990718	5151
Bacteria	Firmicutes	Bacilli	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.2839470198737	0.0912342861036351	9.12342861036351	2678
Bacteria	Firmicutes	Bacilli	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.53029119604012	0.120672071796441	12.0672071796441	4733
Bacteria	Firmicutes	Bacilli	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.38253160955675	0.108275129550356	10.8275129550356	3364
Bacteria	Firmicutes	Bacilli	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.42312879765037	0.071938944376302	7.1938944376302	3695
Bacteria	Firmicutes	Bacilli	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.86294024051398	0.16470417211804	16.470417211804	10197
Bacteria	Firmicutes	Bacilli	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.61602515662536	0.0992669832748296	9.92669832748296	5769
Bacteria	Firmicutes	Bacilli	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.76294636572267	0.144617692761078	14.4617692761078	8097
Bacteria	Firmicutes	Clostridia	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.97690649407527	0.30043725503523	30.043725503523	13261
Bacteria	Firmicutes	Clostridia	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.75799217779796	0.396778190830235	39.6778190830235	8005
Bacteria	Firmicutes	Clostridia	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.99950337961209	0.345800638629669	34.5800638629669	13970
Bacteria	Firmicutes	Clostridia	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.046913036475	0.380323627754863	38.0323627754863	15583
Bacteria	Firmicutes	Clostridia	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.11123850290678	0.444501832312649	44.4501832312649	18073
Bacteria	Firmicutes	Clostridia	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.01470050746631	0.389574021218159	38.9574021218159	14468
Bacteria	Firmicutes	Clostridia	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.83695673705955	0.257818582051489	25.7818582051489	9604
Bacteria	Firmicutes	Clostridia	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.96057269668412	0.336761332173088	33.6761332173088	12771
Bacteria	Firmicutes	Clostridia	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.04347455684334	0.336606501339023	33.6606501339023	15460
Bacteria	Firmicutes	Clostridia	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.01628700042821	0.294758850276064	29.4758850276064	14521
Bacteria	Firmicutes	Clostridia	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.80110957219243	0.337159199237369	33.7159199237369	8842
Bacteria	Firmicutes	Clostridia	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.9532417907116	0.497070699073708	49.7070699073708	12557
Bacteria	Firmicutes	Clostridia	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.03887552081357	0.29584574324063	29.584574324063	15297
Bacteria	Firmicutes	Clostridia	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.09462084233985	0.317901855067166	31.7901855067166	17394
Bacteria	Firmicutes	Clostridia	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.10677351711411	0.374178973350625	37.4178973350625	17888
Bacteria	Firmicutes	Clostridia	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.05112494731915	0.274607329842932	27.4607329842932	15735
Bacteria	Firmicutes	Clostridia	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.75006737477597	0.150936149783965	15.0936149783965	7860
Bacteria	Firmicutes	Clostridia	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.00750392932398	0.261201563905358	26.1201563905358	14230
Bacteria	Firmicutes	Clostridia	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.90645048936642	0.243777436584997	24.3777436584997	11273
Bacteria	Firmicutes	Clostridia	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.94222071661029	0.241879396190627	24.1879396190627	12242
Bacteria	Firmicutes	Clostridia	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.3366026644017	0.0719467237483648	7.19467237483648	3025
Bacteria	Firmicutes	Clostridia	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.93094903116752	0.207011454356126	20.7011454356126	11928
Bacteria	Firmicutes	Clostridia	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.93482296870125	0.209220659562262	20.9220659562262	12035
Bacteria	Firmicutes	Clostridia	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.95791499424377	0.360945231189217	36.0945231189217	12693
Bacteria	Firmicutes	Clostridia	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.95078197732982	0.27797938419752	27.797938419752	12486
Bacteria	Firmicutes	Clostridia	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.92593795573651	0.233406576004117	23.3406576004117	11791
