Domain	Phylum	Class	Order	Family	Genus	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0	0	0	0
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0	0	0	0
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0.0801582869139366	0.000422309186632507	0.0422309186632507	15
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0	0	0	0
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0.103896133868722	0.00067842605156038	0.067842605156038	20
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0.427433470530555	0.00284188572869159	0.284188572869159	124
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0.234572001224981	0.00180560760399278	0.180560760399278	53
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0.383621311248917	0.00267706899189231	0.267706899189231	105
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0.22767829327708	0.00164150761208922	0.164150761208922	51
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0.469224773873629	0.00280357455756089	0.280357455756089	144
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0.363764390661178	0.00156676519519956	0.156676519519956	97
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0.237978249916892	0.000929176130497625	0.0929176130497625	54
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Peptostreptococcaceae	Romboutsia	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Peptostreptococcaceae_/_Romboutsia	0.323892878623485	0.0014645733983461	0.14645733983461	82
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.0850107897083487	0.000793060718711276	0.0793060718711276	16
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.318289001105487	0.00198024703581772	0.198024703581772	80
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.312611868213796	0.00191839445141297	0.191839445141297	78
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.654514747080588	0.00700091550433518	0.700091550433518	260
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.663522659261522	0.00704058223241832	0.704058223241832	267
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.50183614254076	0.00350541052494067	0.350541052494067	161
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.519934364633556	0.00347109451120494	0.347109451120494	171
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.368814383397819	0.00377502383222116	0.377502383222116	99
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.301029995663981	0.00292930092629246	0.292930092629246	74
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.63591825858893	0.0047576683557034	0.47576683557034	246
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.882816728088462	0.00897377318833958	0.897377318833958	491
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.813815318507873	0.00853449357821194	0.853449357821194	408
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.954242509439325	0.0103315881326353	1.03315881326353	592
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.237978249916892	0.00103696591454633	0.103696591454633	54
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.997055619353219	0.0121331155123993	1.21331155123993	661
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.83577623960236	0.00936357935255066	0.936357935255066	433
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.26110204876403	0.00120524776732791	0.120524776732791	61
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.117540014535269	0.000547032940896658	0.0547032940896658	23
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.616489706750604	0.00402637972926067	0.402637972926067	232
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.41857001019925	0.00208612207290997	0.208612207290997	120
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.113039513308592	0.000625604276858329	0.0625604276858329	22
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.22767829327708	0.00113542756640025	0.113542756640025	51
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.488703127269478	0.0030484787299325	0.30484787299325	154
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.900883575056125	0.0084120087550227	0.84120087550227	515
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.772242390773123	0.00643689543581673	0.643689543581673	364
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.629078834058624	0.00565024734485265	0.565024734485265	241
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.891190763692236	0.0116384206987689	1.16384206987689	502
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	1.06069784035361	0.0126368175386667	1.26368175386667	777
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	1.1876731316055	0.0176800344976283	1.76800344976283	1066
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.877402479206603	0.0100529650015578	1.00529650015578	484
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.834059658387685	0.00907349318961706	0.907349318961706	431
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.113039513308592	0.00061938680706101	0.061938680706101	22
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.176091259055681	0.00100363478543916	0.100363478543916	37
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.117540014535269	0.000780189959294437	0.0780189959294437	23
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.321099978439315	0.00185639309696789	0.185639309696789	81
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.0283953715594652	0.000170340339999319	0.0170340339999319	5
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.292136282503999	0.00181020855642242	0.181020855642242	71
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.187673131605496	0.00128745695065821	0.128745695065821	40
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0.0702875328876423	0.000223690549934614	0.0223690549934614	13
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales_/_Saccharimonadaceae_/_Candidatus_Saccharimonas	0	0	0	0
