Domain	Phylum	Class	Order	Family	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	1.50549783134764	0.0239073737453568	2.39073737453568	1210
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	1.06503359498633	0.00984659293613985	0.984659293613985	414
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	1.17978740461564	0.0095626518569941	0.95626518569941	551
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	1.17161395670094	0.00938754932809485	0.938754932809485	540
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.266267889404769	0.000938406415287494	0.0938406415287494	33
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.806875401645538	0.00469755326491084	0.469755326491084	211
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.646981496102296	0.00265257240136984	0.265257240136984	134
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.247784483710756	0.000490019927477051	0.0490019927477051	30
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.266267889404769	0.000583564696104264	0.0583564696104264	33
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.278167112704477	0.000820575340538766	0.0820575340538766	35
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.348454645592119	0.00111283703892611	0.111283703892611	48
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.278167112704477	0.000569226015255257	0.0569226015255257	35
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.289748985254292	0.000613659733970213	0.0613659733970213	37
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.425968732272281	0.0013500882750026	0.13500882750026	65
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.386658998262349	0.00117892254899897	0.117892254899897	56
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.43831917065871	0.002088772845953	0.2088772845953	68
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.505845405981557	0.00217045655301214	0.217045655301214	86
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.328013485349575	0.00140908217511048	0.140908217511048	44
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.590778980918273	0.00303095327503889	0.303095327503889	113
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.247784483710756	0.000742574257425743	0.0742574257425743	30
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.157123419979701	0.000478617078183507	0.0478617078183507	17
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.395707127239746	0.00157326533933706	0.157326533933706	58
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.495295223648249	0.00281546811397558	0.281546811397558	83
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.0621479067488444	0.000137510599775399	0.0137510599775399	6
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.10790539730952	0.00028045484676967	0.028045484676967	11
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.0424038485530874	0.000128745695065821	0.0128745695065821	4
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.0621479067488444	0.000103241792277514	0.0103241792277514	6
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae	0.179787404615645	0.000357213023986855	0.0357213023986855	20
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.783683738983605	0.00448582885883233	0.448582885883233	198
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.395707127239746	0.00287484510532838	0.287484510532838	58
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.31742041185215	0.0010396296938043	0.10396296938043	42
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.792750758953932	0.00495448221999854	0.495448221999854	203
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.425968732272281	0.00159866204284414	0.159866204284414	65
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.295426118145983	0.00102321072755668	0.102321072755668	38
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.480817400279626	0.00212074843628359	0.212074843628359	79
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.43831917065871	0.00179310708540991	0.179310708540991	68
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.621122997377459	0.00269981928628971	0.269981928628971	124
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.545655960129907	0.00198928223449172	0.198928223449172	98
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.545655960129908	0.00373689227836034	0.373689227836034	98
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.295426118145983	0.00150423561079883	0.150423561079883	38
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.626419337187407	0.00243685452365296	0.243685452365296	126
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.542474301343718	0.00177282280910171	0.177282280910171	97
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.743389144124432	0.00370246412584194	0.370246412584194	177
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.705600583235032	0.00277486910994764	0.277486910994764	159
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.312025379965444	0.000787325972155545	0.0787325972155545	41
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.596456113809964	0.00211090511940381	0.211090511940381	115
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.602059991327962	0.00253011266570075	0.253011266570075	117
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.469633233327112	0.00150162016912985	0.150162016912985	76
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.141329152796469	0.000356760613628255	0.0356760613628255	15
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.458153415643682	0.00126692120791392	0.126692120791392	73
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.266267889404769	0.000734688425317808	0.0734688425317808	33
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.391206626013069	0.00112833303640359	0.112833303640359	57
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.512739113929458	0.00143739178726602	0.143739178726602	88
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.590778980918273	0.00199826698969036	0.199826698969036	113
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.512739113929458	0.00206316085621176	0.206316085621176	88
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.551950193227596	0.00231841049776273	0.231841049776273	100
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.749379507813619	0.00292744807845561	0.292744807845561	180
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.737314996412239	0.00288585928948154	0.288585928948154	174
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.626419337187407	0.00261709419462042	0.261709419462042	126
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.689968760221228	0.0031999326329972	0.31999326329972	152
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.458153415643682	0.00224235908462602	0.224235908462602	73
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.532787033940587	0.00237235948817606	0.237235948817606	94
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.372723220319056	0.00169730352911036	0.169730352911036	53
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.469633233327112	0.00203851724692881	0.203851724692881	76
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae	0.434241258238271	0.00165841584158416	0.165841584158416	67
