Domain	Phylum	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Bacteroidota	S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	2.9810026899414	0.39041319614568	39.041319614568	9562
Bacteria	Bacteroidota	S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.18576873343361	0.433153417921836	43.3153417921836	15328
Bacteria	Bacteroidota	S731CT3-S36	WT	Pan-CT3	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.30796644702827	0.488562838244137	48.8562838244137	20312
Bacteria	Bacteroidota	S731CT4-S37	WT	Pan-CT4	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	2.89608508542329	0.262346502936466	26.2346502936466	7862
Bacteria	Bacteroidota	S731CT5-S38	WT	Pan-CT5	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.09394672389058	0.467742543644659	46.7742543644659	12405
Bacteria	Bacteroidota	S731CT6-S39	WT	Pan-CT6	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.27172546949024	0.515178251399267	51.5178251399267	18685
Bacteria	Bacteroidota	S731CT7-S40	WT	Pan-CT7	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.20991695300899	0.443729463307777	44.3729463307777	16205
Bacteria	Bacteroidota	S731CT8-S41	WT	Pan-CT8	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.23741805604624	0.496834532374101	49.6834532374101	17265
Bacteria	Bacteroidota	S731CT9-S42	WT	Pan-CT9	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.20167017964658	0.419403339400174	41.9403339400174	15900
Bacteria	Bacteroidota	S731SA1-S52	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.924279286061882	0.00357989453824198	0.357989453824198	74
Bacteria	Bacteroidota	S731SA2-S53	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.462397997898956	0.000737549008190676	0.0737549008190676	19
Bacteria	Bacteroidota	S731SA3-S54	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	1.63144376901317	0.0191663991929937	1.91663991929937	418
Bacteria	Bacteroidota	S731SA4-S55	WT	Pan-SA4	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.361727836017593	0.000858879492600423	0.0858879492600423	13
Bacteria	Bacteroidota	S731SA5-S56	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.322219294733919	0.000561912545974663	0.0561912545974663	11
Bacteria	Bacteroidota	S731SA6-S57	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	0.414973347970818	0.000969990906335253	0.0969990906335253	16
Bacteria	Bacteroidota	S731SM1-S43	WT	Pan-SM1	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.07202920082792	0.385009630137434	38.5009630137434	11794
