Domain	Phylum	Class	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Actinobacteriota	Coriobacteriia	P731SM7-S144	WT	Pan-SM7	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.477121254719662	0.000957166786312515	0.0957166786312515	28
Bacteria	Actinobacteriota	Coriobacteriia	P731SM8-S145	WT	Pan-SM8	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.455931955649724	0.00184632864649908	0.184632864649908	26
Bacteria	Actinobacteriota	Coriobacteriia	P731SM9-S146	WT	Pan-SM9	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.234083206033368	0.000392557117060532	0.0392557117060532	10
Bacteria	Actinobacteriota	Coriobacteriia	S731ABX1-S90	WT	Pan-ABX1	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	S731ABX2-S91	WT	Pan-ABX2	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	S731ABX3-S92	WT	Pan-ABX3	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.578147833922551	0.00159235668789809	0.159235668789809	39
Bacteria	Actinobacteriota	Coriobacteriia	S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	1.39669739128094	0.00946675332749315	0.946675332749315	335
Bacteria	Actinobacteriota	Coriobacteriia	S731CT3-S36	WT	Pan-CT3	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.808114473761087	0.00182802164762477	0.182802164762477	76
Bacteria	Actinobacteriota	Coriobacteriia	S731CT4-S37	WT	Pan-CT4	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	1.12571357085826	0.00577282434596903	0.577282434596903	173
Bacteria	Actinobacteriota	Coriobacteriia	S731CT5-S38	WT	Pan-CT5	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.808114473761087	0.0028656536329701	0.28656536329701	76
Bacteria	Actinobacteriota	Coriobacteriia	S731CT6-S39	WT	Pan-CT6	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.617299957884699	0.00121315724172158	0.121315724172158	44
Bacteria	Actinobacteriota	Coriobacteriia	S731CT7-S40	WT	Pan-CT7	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.858193338104404	0.00238225629791895	0.238225629791895	87
Bacteria	Actinobacteriota	Coriobacteriia	S731CT8-S41	WT	Pan-CT8	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.705130313040837	0.00164028776978417	0.164028776978417	57
Bacteria	Actinobacteriota	Coriobacteriia	S731CT9-S42	WT	Pan-CT9	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	1.02996322337744	0.00358734931813985	0.358734931813985	136
Bacteria	Actinobacteriota	Coriobacteriia	S731SA1-S52	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	S731SA2-S53	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	S731SA3-S54	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	S731SA4-S55	WT	Pan-SA4	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	S731SA5-S56	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	S731SA6-S57	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	S731SM1-S43	WT	Pan-SM1	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.646263653820016	0.00156693761629615	0.156693761629615	48
Bacteria	Actinobacteriota	Coriobacteriia	S731SM2-S44	WT	Pan-SM2	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.578147833922551	0.00109590580830078	0.109590580830078	39
Bacteria	Actinobacteriota	Coriobacteriia	S731SM3-S45	WT	Pan-SM3	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.692721055059017	0.0018885417024345	0.18885417024345	55
Bacteria	Actinobacteriota	Coriobacteriia	S731SM4-S46	WT	Pan-SM4	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.91832995354868	0.00415563251171318	0.415563251171318	102
Bacteria	Actinobacteriota	Coriobacteriia	S731SM5-S47	WT	Pan-SM5	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.914569804675374	0.00300059417706477	0.300059417706477	101
Bacteria	Actinobacteriota	Coriobacteriia	S731SM6-S48	WT	Pan-SM6	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.870905303620542	0.00281030444964871	0.281030444964871	90
Bacteria	Actinobacteriota	Coriobacteriia	S731SM7-S49	WT	Pan-SM7	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.840643698588007	0.00379723670967152	0.379723670967152	83
Bacteria	Actinobacteriota	Coriobacteriia	S731SM8-S50	WT	Pan-SM8	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.692721055059017	0.0021475985942991	0.21475985942991	55
Bacteria	Actinobacteriota	Coriobacteriia	S731SM9-S51	WT	Pan-SM9	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Actinobacteriota_/_Coriobacteriia	0.594234653816006	0.00123635486400097	0.123635486400097	41
Bacteria	Bacteroidota	Bacteroidia	P731ABX1-S148	WT	Pan-ABX1	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.397940008672038	0.00141433189655172	0.141433189655172	21
Bacteria	Bacteroidota	Bacteroidia	P731ABX2-S149	WT	Pan-ABX2	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.397940008672038	0.000862777321281841	0.0862777321281841	21
Bacteria	Bacteroidota	Bacteroidia	P731ABX3-S150	WT	Pan-ABX3	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.71120446075303	0.00381930725668379	0.381930725668379	58
Bacteria	Bacteroidota	Bacteroidia	P731ABX4-S151	WT	Pan-ABX4	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.544068044350276	0.00164003561220186	0.164003561220186	35
Bacteria	Bacteroidota	Bacteroidia	P731ABX5-S152	WT	Pan-ABX5	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.422073688388757	0.000821076681422248	0.0821076681422248	23
Bacteria	Bacteroidota	Bacteroidia	P731ABX6-S153	WT	Pan-ABX6	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	1.39294806311454	0.017772067876452	1.7772067876452	332
Bacteria	Bacteroidota	Bacteroidia	P731ABX8-S155	WT	Pan-ABX8	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.46431918576388	0.376087358874699	37.6087358874699	4064
Bacteria	Bacteroidota	Bacteroidia	P731CT1-S131	WT	Pan-CT1	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.82916587967797	0.286848107039684	28.6848107039684	9433
Bacteria	Bacteroidota	Bacteroidia	P731CT2-S132	WT	Pan-CT2	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.7990942809571	0.242853200883002	24.2853200883002	8801
Bacteria	Bacteroidota	Bacteroidia	P731CT3-S133	WT	Pan-CT3	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	3.02981843441731	0.470316767651399	47.0316767651399	14981
Bacteria	Bacteroidota	Bacteroidia	P731CT4-S134	WT	Pan-CT4	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.9977919027076	0.416916347075743	41.6916347075743	13915
Bacteria	Bacteroidota	Bacteroidia	P731CT5-S135	WT	Pan-CT5	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.74339776099295	0.221636790561824	22.1636790561824	7740
Bacteria	Bacteroidota	Bacteroidia	P731CT6-S136	WT	Pan-CT6	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	3.05853447606998	0.453646231896381	45.3646231896381	16006
Bacteria	Bacteroidota	Bacteroidia	P731CT7-S137	WT	Pan-CT7	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.98204497907149	0.370834024208257	37.0834024208257	13419
Bacteria	Bacteroidota	Bacteroidia	P731SA1-S156	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.76476305296629	0.359397100424328	35.9397100424328	8131
Bacteria	Bacteroidota	Bacteroidia	P731SA2-S157	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.85590836658129	0.38858979821062	38.858979821062	10033
Bacteria	Bacteroidota	Bacteroidia	P731SA3-S158	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.40189265922729	0.340232108317215	34.0232108317215	3518
Bacteria	Bacteroidota	Bacteroidia	P731SA5-S160	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.345233658156035	0.00170545746388443	0.170545746388443	17
Bacteria	Bacteroidota	Bacteroidia	P731SA6-S161	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.215599800339355	0.000369276218611521	0.0369276218611521	9
Bacteria	Bacteroidota	Bacteroidia	P731SA7-S162	WT	Pan-SA7	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.433655560938572	0.00136479954506682	0.136479954506682	24
Bacteria	Bacteroidota	Bacteroidia	P731SA8-S163	WT	Pan-SA8	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	1.8848762456853	0.0463874666316573	4.63874666316573	1060
Bacteria	Bacteroidota	Bacteroidia	P731SM1-S138	WT	Pan-SM1	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.95434590057942	0.374049203708106	37.4049203708106	12589
Bacteria	Bacteroidota	Bacteroidia	P731SM10-S147	WT	Pan-SM10	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.92242885939413	0.451827242524917	45.1827242524917	11696
Bacteria	Bacteroidota	Bacteroidia	P731SM2-S139	WT	Pan-SM2	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.89407859189647	0.390143152197137	39.0143152197137	10956
Bacteria	Bacteroidota	Bacteroidia	P731SM3-S140	WT	Pan-SM3	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	3.09048479252153	0.4547230066774	45.47230066774	17229
Bacteria	Bacteroidota	Bacteroidia	P731SM4-S141	WT	Pan-SM4	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.91874158938157	0.432240029817369	43.2240029817369	11597
Bacteria	Bacteroidota	Bacteroidia	P731SM5-S142	WT	Pan-SM5	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.91978763251035	0.408238516645596	40.8238516645596	11625
Bacteria	Bacteroidota	Bacteroidia	P731SM6-S143	WT	Pan-SM6	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.80700318950521	0.383050557716142	38.3050557716142	8963
Bacteria	Bacteroidota	Bacteroidia	P731SM7-S144	WT	Pan-SM7	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.90021101992657	0.379858476053738	37.9858476053738	11112
Bacteria	Bacteroidota	Bacteroidia	P731SM8-S145	WT	Pan-SM8	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.57650588685557	0.373952563556313	37.3952563556313	5266
Bacteria	Bacteroidota	Bacteroidia	P731SM9-S146	WT	Pan-SM9	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.90413568696756	0.440174295359975	44.0174295359975	11213
Bacteria	Bacteroidota	Bacteroidia	S731ABX1-S90	WT	Pan-ABX1	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.2518119729938	0.00060313630880579	0.060313630880579	11
Bacteria	Bacteroidota	Bacteroidia	S731ABX2-S91	WT	Pan-ABX2	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.717194824442218	0.00275804038893044	0.275804038893044	59
Bacteria	Bacteroidota	Bacteroidia	S731ABX3-S92	WT	Pan-ABX3	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.666785320964618	0.00189393939393939	0.189393939393939	51
Bacteria	Bacteroidota	Bacteroidia	S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.397940008672038	0.000902139359051465	0.0902139359051465	21
Bacteria	Bacteroidota	Bacteroidia	S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.83505610172012	0.39041319614568	39.041319614568	9562
Bacteria	Bacteroidota	Bacteroidia	S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	3.03975394273174	0.433153417921836	43.3153417921836	15328
Bacteria	Bacteroidota	Bacteroidia	S731CT3-S36	WT	Pan-CT3	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	3.16192388556442	0.488562838244137	48.8562838244137	20312
Bacteria	Bacteroidota	Bacteroidia	S731CT4-S37	WT	Pan-CT4	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.75017767178784	0.262346502936466	26.2346502936466	7862
Bacteria	Bacteroidota	Bacteroidia	S731CT5-S38	WT	Pan-CT5	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.94795859140495	0.467742543644659	46.7742543644659	12405
Bacteria	Bacteroidota	Bacteroidia	S731CT6-S39	WT	Pan-CT6	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	3.12569034593342	0.515178251399267	51.5178251399267	18685
Bacteria	Bacteroidota	Bacteroidia	S731CT7-S40	WT	Pan-CT7	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	3.06389603812599	0.443729463307777	44.3729463307777	16205
Bacteria	Bacteroidota	Bacteroidia	S731CT8-S41	WT	Pan-CT8	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	3.09139056895487	0.496834532374101	49.6834532374101	17265
Bacteria	Bacteroidota	Bacteroidia	S731CT9-S42	WT	Pan-CT9	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	3.05565131804682	0.419403339400174	41.9403339400174	15900
Bacteria	Bacteroidota	Bacteroidia	S731SA1-S52	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.798354636471931	0.00357989453824198	0.357989453824198	74
Bacteria	Bacteroidota	Bacteroidia	S731SA2-S53	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.372385904199649	0.000737549008190676	0.0737549008190676	19
Bacteria	Bacteroidota	Bacteroidia	S731SA3-S54	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	1.48935571113667	0.0191663991929937	1.91663991929937	418
Bacteria	Bacteroidota	Bacteroidia	S731SA4-S55	WT	Pan-SA4	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.285235728480749	0.000858879492600423	0.0858879492600423	13
Bacteria	Bacteroidota	Bacteroidia	S731SA5-S56	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.2518119729938	0.000561912545974663	0.0561912545974663	11
Bacteria	Bacteroidota	Bacteroidia	S731SA6-S57	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	0.330993219041424	0.000969990906335253	0.0969990906335253	16
Bacteria	Bacteroidota	Bacteroidia	S731SM1-S43	WT	Pan-SM1	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.92604830880073	0.385009630137434	38.5009630137434	11794
Bacteria	Bacteroidota	Bacteroidia	S731SM2-S44	WT	Pan-SM2	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	3.02938377768521	0.420546828898193	42.0546828898193	14966
Bacteria	Bacteroidota	Bacteroidia	S731SM3-S45	WT	Pan-SM3	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.94645226501307	0.424475500463551	42.4475500463551	12362
Bacteria	Bacteroidota	Bacteroidia	S731SM4-S46	WT	Pan-SM4	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.89392020586922	0.446200855571399	44.6200855571399	10952
Bacteria	Bacteroidota	Bacteroidia	S731SM5-S47	WT	Pan-SM5	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.96604111232342	0.384224598930481	38.4224598930481	12933
Bacteria	Bacteroidota	Bacteroidia	S731SM6-S48	WT	Pan-SM6	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.93862692750112	0.379110070257611	37.9110070257611	12141
Bacteria	Bacteroidota	Bacteroidia	S731SM7-S49	WT	Pan-SM7	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.78543153141257	0.390154634458779	39.0154634458779	8528
Bacteria	Bacteroidota	Bacteroidia	S731SM8-S50	WT	Pan-SM8	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.91453203829578	0.448457633736822	44.8457633736822	11485
Bacteria	Bacteroidota	Bacteroidia	S731SM9-S51	WT	Pan-SM9	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota_/_Bacteroidia	2.96844959132193	0.39216573186177	39.216573186177	13005
Bacteria	Campilobacterota	Campylobacteria	P731ABX1-S148	WT	Pan-ABX1	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	0.397940008672038	0.00141433189655172	0.141433189655172	21
Bacteria	Campilobacterota	Campylobacteria	P731ABX2-S149	WT	Pan-ABX2	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	0.2518119729938	0.000451930977814297	0.0451930977814297	11
Bacteria	Campilobacterota	Campylobacteria	P731ABX3-S150	WT	Pan-ABX3	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	0.316269962220718	0.000987751876728566	0.0987751876728566	15
Bacteria	Campilobacterota	Campylobacteria	P731ABX4-S151	WT	Pan-ABX4	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	P731ABX5-S152	WT	Pan-ABX5	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	P731ABX6-S153	WT	Pan-ABX6	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	1.74540942199433	0.0409506985707403	4.09506985707403	765
Bacteria	Campilobacterota	Campylobacteria	P731ABX8-S155	WT	Pan-ABX8	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	P731CT1-S131	WT	Pan-CT1	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	2.61027983687072	0.173118443059146	17.3118443059146	5693
Bacteria	Campilobacterota	Campylobacteria	P731CT2-S132	WT	Pan-CT2	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	2.73233630966323	0.208195364238411	20.8195364238411	7545
Bacteria	Campilobacterota	Campylobacteria	P731CT3-S133	WT	Pan-CT3	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	2.35684502338739	0.0995196684770665	9.95196684770665	3170
Bacteria	Campilobacterota	Campylobacteria	P731CT4-S134	WT	Pan-CT4	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	2.5271694040814	0.14078978906999	14.078978906999	4699
Bacteria	Campilobacterota	Campylobacteria	P731CT5-S135	WT	Pan-CT5	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota_/_Campylobacteria	2.84937553458677	0.283002119008075	28.3002119008075	9883
