Domain	Phylum	Class	Order	Family	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	POSTMC38SM2E-S72	WT	MC38-SM3	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	POSTMC38SM5A-S75	WT	MC38-SM6	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	POSTMC38SM5C-S76	WT	MC38-SM7	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	POSTMC38SM6C-S77	WT	MC38-SM8	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	1.66678532096462	0.0209244941602237	2.09244941602237	1272
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	POSTMC38SM7B-S78	WT	MC38-SM9	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	1.61804809671209	0.0226977042092832	2.26977042092832	1134
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	POSTMC38SM7D-S79	WT	MC38-SM10	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.94023179499651	0.00437796424662532	0.437796424662532	216
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	POSTMC38SM8C-S80	WT	MC38-SM11	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	1.29556709996248	0.00999809560083794	0.999809560083794	525
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38CT2-S63	WT	MC38-CT2	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.03998034413497	0.0116172551632245	1.16172551632245	279
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38CT3-S64	WT	MC38-CT3	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.27956917768435	0.0308359284362215	3.08359284362215	505
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38CT4-S65	WT	MC38-CT4	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.860338006570994	0.00755808931502116	0.755808931502116	175
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38CT5-S66	WT	MC38-CT5	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.793391216940381	0.00908694840356009	0.908694840356009	146
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38CT6-S67	WT	MC38-CT6	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.338171803668548	0.00257129499766246	0.257129499766246	33
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.444936571348261	0.00457038391224863	0.457038391224863	50
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.26041214475572	0.0358550918693744	3.58550918693744	482
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38SM2E-S72	WT	MC38-SM3	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.798354636471931	0.00630941723153003	0.630941723153003	148
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.51615748004389	0.0162159210861573	1.62159210861573	891
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.71420997089276	0.0253020408889522	2.53020408889522	1422
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38SM5A-S75	WT	MC38-SM6	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.63166115175663	0.0239757580721115	2.39757580721115	1171
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38SM5C-S76	WT	MC38-SM7	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.803261970966675	0.00254383882237221	0.254383882237221	150
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38SM6C-S77	WT	MC38-SM8	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.00768682866629	0.00422766902451061	0.422766902451061	257
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38SM7B-S78	WT	MC38-SM9	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.557163342440423	0.00146113968895739	0.146113968895739	73
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38SM7D-S79	WT	MC38-SM10	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.754239092978232	0.00265515424216628	0.265515424216628	131
Bacteria	Firmicutes	Bacilli	RF39	RF39	POSTMC38SM8C-S80	WT	MC38-SM11	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.29241431310787	0.00992191963435536	0.992191963435536	521
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38CT2-S63	WT	MC38-CT2	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.05115252244738	0.0119503664223851	1.19503664223851	287
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38CT3-S64	WT	MC38-CT3	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.885280428573386	0.0114184527080662	1.14184527080662	187
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38CT4-S65	WT	MC38-CT4	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.817659791667317	0.00673749676081887	0.673749676081887	156
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38CT5-S66	WT	MC38-CT5	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.929418925714293	0.013070268251696	1.3070268251696	210
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38CT6-S67	WT	MC38-CT6	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.427903232049481	0.00429616087751371	0.429616087751371	47
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.14167369425199	0.0267797366659228	2.67797366659228	360
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38SM2E-S72	WT	MC38-SM3	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.43989634670874	0.0316749797501812	3.16749797501812	743
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	2.07069738758781	0.0594583773159102	5.94583773159102	3267
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.42030945651683	0.0126154338890767	1.26154338890767	709
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38SM5A-S75	WT	MC38-SM6	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.47452844414138	0.0165230032145124	1.65230032145124	807
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38SM5C-S76	WT	MC38-SM7	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.65424531921311	0.0209442729708646	2.09442729708646	1235
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38SM6C-S77	WT	MC38-SM8	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.66477624499046	0.0208257937160717	2.08257937160717	1266
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38SM7B-S78	WT	MC38-SM9	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.24656891758143	0.00932727527471428	0.932727527471428	466
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38SM7D-S79	WT	MC38-SM10	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	0.979353230022356	0.00484413636547894	0.484413636547894	239
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	Clostridia_UCG.014	POSTMC38SM8C-S80	WT	MC38-SM11	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014_/_Clostridia_UCG.014	1.62028481143416	0.0217101504475338	2.17101504475338	1140
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38CT2-S63	WT	MC38-CT2	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.4365034038114	0.0306878747501666	3.06878747501666	737
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38CT3-S64	WT	MC38-CT3	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.853871964321762	0.0105025340416438	1.05025340416438	172
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38CT4-S65	WT	MC38-CT4	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.19629464514397	0.0177939017016498	1.77939017016498	412
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38CT5-S66	WT	MC38-CT5	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.22586287578668	0.0275720420738159	2.75720420738159	443
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38CT6-S67	WT	MC38-CT6	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.18631042423737	0.0313230481533427	3.13230481533427	402
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	0.938448242256093	0.0196526508226691	1.96526508226691	215
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.14501872605365	0.0270029011381388	2.70029011381388	363
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38SM2E-S72	WT	MC38-SM3	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.43193784815785	0.0310781429850365	3.10781429850365	729
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	2.15954570999146	0.0730717431660175	7.30717431660175	4015
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.57609442829149	0.0182736961975766	1.82736961975766	1027
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38SM5A-S75	WT	MC38-SM6	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.69772738694492	0.0280092545197682	2.80092545197682	1368
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38SM5C-S76	WT	MC38-SM7	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.41912930774198	0.0119899603161144	1.19899603161144	707
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38SM6C-S77	WT	MC38-SM8	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.73411374021724	0.0245106102977463	2.45106102977463	1490
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38SM7B-S78	WT	MC38-SM9	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	2.02662080330451	0.0590260403114429	5.90260403114429	2949
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38SM7D-S79	WT	MC38-SM10	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.76074549904383	0.0321456078479063	3.21456078479063	1586
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	POSTMC38SM8C-S80	WT	MC38-SM11	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group_/_Clostridia_vadinBB60_group	1.91020499927292	0.0428299371548276	4.28299371548276	2249
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38CT2-S63	WT	MC38-CT2	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	1.28844086835596	0.0214856762158561	2.14856762158561	516
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38CT3-S64	WT	MC38-CT3	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38CT4-S65	WT	MC38-CT4	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0.0969100130080564	0.000302323572600847	0.0302323572600847	7
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38CT5-S66	WT	MC38-CT5	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	1.12918331886357	0.0217215410468662	2.17215410468662	349
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38CT6-S67	WT	MC38-CT6	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0.609746819994253	0.00639738153685933	0.639738153685933	86
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38SM2E-S72	WT	MC38-SM3	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0.561442140419698	0.00315470861576502	0.315470861576502	74
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0.66343167895703	0.0018381683835038	0.18381683835038	101
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0.497324640807949	0.0010675966619811	0.10675966619811	60
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38SM5A-S75	WT	MC38-SM6	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0.487340419901349	0.00118752687291415	0.118752687291415	58
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38SM5C-S76	WT	MC38-SM7	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0.507084478097106	0.00105145337991385	0.105145337991385	62
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38SM6C-S77	WT	MC38-SM8	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0.864595829713535	0.00291166310248396	0.291166310248396	177
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38SM7B-S78	WT	MC38-SM9	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0.582225746342991	0.00158123336202238	0.158123336202238	79
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38SM7D-S79	WT	MC38-SM10	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0.838399277665555	0.0033442782439499	0.33442782439499	165
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	POSTMC38SM8C-S80	WT	MC38-SM11	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridiales_/_Clostridiaceae	0.887295719808712	0.00358027042468101	0.358027042468101	188
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	POSTMC38CT2-S63	WT	MC38-CT2	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales_/_Lachnospiraceae	2.36421586571167	0.268529313790806	26.8529313790806	6449
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	POSTMC38CT3-S64	WT	MC38-CT3	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales_/_Lachnospiraceae	2.1832698436828	0.259021798864261	25.9021798864261	4242
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	POSTMC38CT4-S65	WT	MC38-CT4	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales_/_Lachnospiraceae	2.26262057050601	0.220177939017016	22.0177939017016	5098
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	POSTMC38CT5-S66	WT	MC38-CT5	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales_/_Lachnospiraceae	2.16403402952621	0.252505134748242	25.2505134748242	4057
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	POSTMC38CT6-S67	WT	MC38-CT6	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales_/_Lachnospiraceae	2.1111904774194	0.27964781050335	27.964781050335	3589
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales_/_Lachnospiraceae	2.05129037183178	0.285466179159049	28.5466179159049	3123
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales_/_Lachnospiraceae	2.05170365765066	0.232537380049096	23.2537380049096	3126
