Domain	Phylum	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Proteobacteria	POSTMC38SM7B-S78	WT	MC38-SM9	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Proteobacteria	1.61879494897165	0.00568443385840956	0.568443385840956	284
Bacteria	Proteobacteria	POSTMC38SM7D-S79	WT	MC38-SM10	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Proteobacteria	1.6172999578847	0.00573594389719891	0.573594389719891	283
Bacteria	Proteobacteria	POSTMC38SM8C-S80	WT	MC38-SM11	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Proteobacteria	1.82792286711464	0.00883641211197867	0.883641211197867	464
Bacteria	Verrucomicrobiota	POSTMC38CT2-S63	WT	MC38-CT2	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Verrucomicrobiota	1.97575994942544	0.0272734843437708	2.72734843437708	655
Bacteria	Verrucomicrobiota	POSTMC38CT3-S64	WT	MC38-CT3	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Verrucomicrobiota	1.79835463647193	0.0264395188373939	2.64395188373939	433
Bacteria	Verrucomicrobiota	POSTMC38CT4-S65	WT	MC38-CT4	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Verrucomicrobiota	2.43205257394954	0.0814546082750281	8.14546082750281	1886
Bacteria	Verrucomicrobiota	POSTMC38CT5-S66	WT	MC38-CT5	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Verrucomicrobiota	1.96580624065444	0.0398331984813593	3.98331984813593	640
Bacteria	Verrucomicrobiota	POSTMC38CT6-S67	WT	MC38-CT6	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Verrucomicrobiota	2.05252905127618	0.0610098176718093	6.10098176718093	783
Bacteria	Verrucomicrobiota	POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Bacteria_/_Verrucomicrobiota	1.53511320169735	0.0212979890310786	2.12979890310786	233
Bacteria	Verrucomicrobiota	POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Verrucomicrobiota	2.11916159018259	0.0679907758684817	6.79907758684817	914
Bacteria	Verrucomicrobiota	POSTMC38SM2E-S72	WT	MC38-SM3	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Verrucomicrobiota	2.64232317134522	0.130664620369186	13.0664620369186	3065
Bacteria	Verrucomicrobiota	POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Verrucomicrobiota	2.77815125038364	0.0763112874458559	7.63112874458559	4193
Bacteria	Verrucomicrobiota	POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Verrucomicrobiota	2.72086777743241	0.0653725022686429	6.53725022686429	3674
Bacteria	Verrucomicrobiota	POSTMC38SM5A-S75	WT	MC38-SM6	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Verrucomicrobiota	2.77462122559747	0.0851538666284474	8.51538666284474	4159
Bacteria	Verrucomicrobiota	POSTMC38SM5C-S76	WT	MC38-SM7	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Verrucomicrobiota	3.04190000565684	0.130617644066072	13.0617644066072	7702
Bacteria	Verrucomicrobiota	POSTMC38SM6C-S77	WT	MC38-SM8	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Verrucomicrobiota	2.62028481143416	0.0479190656357954	4.79190656357954	2913
Bacteria	Verrucomicrobiota	POSTMC38SM7B-S78	WT	MC38-SM9	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Verrucomicrobiota	3.05723126584406	0.15970456956426	15.970456956426	7979
Bacteria	Verrucomicrobiota	POSTMC38SM7D-S79	WT	MC38-SM10	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Verrucomicrobiota	2.27875360095283	0.0268150310105801	2.68150310105801	1323
Bacteria	Verrucomicrobiota	POSTMC38SM8C-S80	WT	MC38-SM11	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Bacteria_/_Verrucomicrobiota	2.6457029119966	0.0588268901161683	5.88268901161683	3089
Other	Other	POSTMC38CT2-S63	WT	MC38-CT2	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Other_/_Other	0.359021942641668	0.00037475016655563	0.037475016655563	9
Other	Other	POSTMC38CT3-S64	WT	MC38-CT3	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Other_/_Other	0	0	0	0
Other	Other	POSTMC38CT4-S65	WT	MC38-CT4	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Other_/_Other	0.359021942641668	0.000388701736201088	0.0388701736201088	9
Other	Other	POSTMC38CT5-S66	WT	MC38-CT5	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Other_/_Other	0	0	0	0
Other	Other	POSTMC38CT6-S67	WT	MC38-CT6	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Other_/_Other	0.234083206033368	0.000389590151160979	0.0389590151160979	5
Other	Other	POSTMC38CT8-S69	WT	MC38-CT8	Colon	No	None	Post	Control	171.36	38.83	Abx-Colon	Other_/_Other	0	0	0	0
Other	Other	POSTMC38SM1D-S70	WT	MC38-SM1	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Other_/_Other	0	0	0	0
Other	Other	POSTMC38SM2E-S72	WT	MC38-SM3	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Other_/_Other	0.767685816705479	0.00144946071535149	0.144946071535149	34
Other	Other	POSTMC38SM3A-S73	WT	MC38-SM4	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Other_/_Other	1.20798040346916	0.00192916681833072	0.192916681833072	106
Other	Other	POSTMC38SM3C-S74	WT	MC38-SM5	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Other_/_Other	1.81954393554187	0.0080959413533567	0.80959413533567	455
Other	Other	POSTMC38SM5A-S75	WT	MC38-SM6	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Other_/_Other	1.26884531229258	0.00251837595462828	0.251837595462828	123
Other	Other	POSTMC38SM5C-S76	WT	MC38-SM7	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Other_/_Other	1.27547589119159	0.00211986568531018	0.211986568531018	125
Other	Other	POSTMC38SM6C-S77	WT	MC38-SM8	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Other_/_Other	1.41971978299528	0.00291166310248396	0.291166310248396	177
Other	Other	POSTMC38SM7B-S78	WT	MC38-SM9	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Other_/_Other	1.19232845792637	0.00204159244210484	0.204159244210484	102
Other	Other	POSTMC38SM7D-S79	WT	MC38-SM10	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Other_/_Other	0.58626572414473	0.000405367059872715	0.0405367059872715	20
Other	Other	POSTMC38SM8C-S80	WT	MC38-SM11	Colon	Yes	None	Post	Smoke only	309.91	42.72	Abx-Colon	Other_/_Other	1.21935994921266	0.00207579508665016	0.207579508665016	109
