"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006"	0.00272061935961957	0.461121242286128	"NNK"	0.0258458839163859
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia"	0.283099685769222	0.0763235433959276	"Control"	0.488990366328656
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia"	0.832199875744305	0.00308946294125475	"Control"	0.890805500796721
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella"	0.328404778781524	0.0637033255591484	"NNK"	0.496893750616172
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group"	0.388421066190796	0.0499722462529942	"Control"	0.527142875544652
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus"	0.00809548642779574	0.382854391585648	"Control"	0.0545926508928696
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus"	0.0419675966003101	0.247892014433112	"NNK"	0.151882730553503
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009"	0.0030700062931889	0.452894950893077	"Control"	0.0259244975869285
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__"	0.0839717101479404	0.185929824127266	"Control"	0.245455768124749
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter"	0.250937785688214	0.0868218007266978	"NNK"	0.463498422145537
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group"	0.807976211394703	0.00406287028846805	"NNK"	0.889789991320325
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter"	0.108334902595344	0.16274045376484	"NNK"	0.304942688786895
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005"	0.005600092214368	0.41032209993586	"Control"	0.0425607008291968
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus"	0.0132381562142215	0.344581147050794	"Control"	0.0773922978677563
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis"	0.020736361821454	0.308074836393286	"NNK"	0.103504037240379
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Paludicola"	0.360979095956196	0.0558847643985621	"Control"	0.500883821654882
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae"	0.333441858966115	0.0624320311467598	"NNK"	0.496893750616172
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010"	0.395631550562428	0.0485103035368522	"Control"	0.527508734083237
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_AD3011_group"	0.265749972218327	0.0818054760511437	"NNK"	0.469697625316113
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001"	0.298274439571674	0.0718418847805816	"Control"	0.496893750616172
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group"	0.478643971315123	0.0340018795560878	"NNK"	0.625511156048789
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group"	0.0326215880849081	0.269769336411539	"NNK"	0.123962034722651
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia"	0.0231522188564006	0.298887718491236	"Control"	0.103504037240379
"d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas"	0.756820749449231	0.006587152327254	"NNK"	0.858483238181217
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella"	0.188086820417963	0.112524092705737	"NNK"	0.412917210470472
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Rodentibacter"	0.0225684438173284	0.301024340433617	"NNK"	0.103504037240379
"d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia"	0.0261457267262142	0.288652433998148	"NNK"	0.110393068399571
"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia"	0.229110024317769	0.094857275658518	"NNK"	0.446470816619242
"Other"	0.872371776226574	0.00177717029754621	"Control"	0.908222671139995
