Domain	Phylum	Class	Order	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.629498239674902	0.00366640594446617	0.366640594446617	75
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	1.66806163481426	0.0402241498426345	4.02241498426345	1048
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	0.378634853476651	0.00130527002773699	0.130527002773699	32
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.32953052211552	0.15803594517714	15.803594517714	4889
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.71709134708126	0.0801799959091839	8.01799959091839	1176
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.98442946621442	0.150472797039879	15.0472797039879	2196
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.16123775947439	0.108266300438166	10.8266300438166	3311
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.3783188880339	0.159613870337426	15.9613870337426	5473
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.28457784426717	0.165229130728268	16.5229130728268	4406
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.08775056316977	0.101225436879124	10.1225436879124	2792
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.25527250510331	0.136076681540241	13.6076681540241	4117
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	0.451185520625263	0.00198272199405183	0.198272199405183	42
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.82154200766521	0.0512803004438375	5.12803004438375	1502
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.01448401426508	0.0922227443609023	9.22227443609023	2355
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.95549951315883	0.087268862911796	8.7268862911796	2053
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.01044745009747	0.0783543240973971	7.83543240973971	2333
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.84590653137137	0.0479580141159438	4.79580141159438	1590
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.89450869718833	0.0735828788629979	7.35828788629979	1781
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.87152217352351	0.0825185764567853	8.25185764567853	1688
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.80912036762572	0.0559990788362631	5.59990788362631	1459
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	0.319513401357994	0.00101974220916952	0.101974220916952	25
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	0.301029995663981	0.00114616036278467	0.114616036278467	23
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	0.557350256358481	0.00185839063371121	0.185839063371121	60
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	2.05822791247216	0.0842707525213344	8.42707525213344	2607
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	1.12823064340724	0.0194995568282539	1.94995568282539	286
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	1.67249942475296	0.0725640674249692	7.25640674249692	1059
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	2.1101503632897	0.0961676803348375	9.61676803348375	2941
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	2.14097233929297	0.0921286710023623	9.21286710023623	3159
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	1.89571073084222	0.0669766744168604	6.69766744168604	1786
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	1.99045468209377	0.0807410630121093	8.07410630121093	2227
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	2.07744690382588	0.0901008097835069	9.01008097835069	2726
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	0.615995769271255	0.00227473777328447	0.227473777328447	72
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	0.12963385781668	0.000260620276257493	0.0260620276257493	8
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	0.291484677757751	0.000830251339723753	0.0830251339723753	22
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	0.655305503281188	0.00382382098852854	0.382382098852854	81
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	0.169751081024662	0.000626209723329159	0.0626209723329159	11
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	1.8544380662684	0.0553772618641174	5.53772618641174	1622
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	1.77181107235262	0.0523574561403509	5.23574561403509	1337
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	1.8589031834305	0.0696705632306057	6.96705632306057	1639
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	2.04276378174109	0.0844668345927792	8.44668345927792	2515
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	1.89523031654334	0.0538094950835495	5.38094950835495	1784
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	1.89088250454978	0.0729631465873409	7.29631465873409	1766
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	1.34584234008034	0.0238071959327337	2.38071959327337	487
Bacteria	Firmicutes	Bacilli	Lactobacillales	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Lactobacillales	1.92044094228705	0.0726184079220081	7.26184079220081	1892
Bacteria	Firmicutes	Bacilli	RF39	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.43066385348066	0.0192979053529868	1.92979053529868	597
Bacteria	Firmicutes	Bacilli	RF39	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.42217574325514	0.0398854571487012	3.98854571487012	585
Bacteria	Firmicutes	Bacilli	RF39	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.14881717418902	0.0206249143483623	2.06249143483623	301
Bacteria	Firmicutes	Bacilli	RF39	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.7097859690775	0.0378000130795893	3.78000130795893	1156
Bacteria	Firmicutes	Bacilli	RF39	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.61736506462073	0.0271224007699262	2.71224007699262	930
Bacteria	Firmicutes	Bacilli	RF39	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.28073668422453	0.0156003900097502	1.56003900097502	416
Bacteria	Firmicutes	Bacilli	RF39	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.81609713584709	0.0537669494597926	5.37669494597926	1483
Bacteria	Firmicutes	Bacilli	RF39	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.63478383613659	0.0320277640059494	3.20277640059494	969
Bacteria	Firmicutes	Bacilli	RF39	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0.206473888049402	0.000660907331350611	0.0660907331350611	14
Bacteria	Firmicutes	Bacilli	RF39	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.43761271343599	0.0207237965175828	2.07237965175828	607
Bacteria	Firmicutes	Bacilli	RF39	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.43415218132648	0.0235745614035088	2.35745614035088	602
Bacteria	Firmicutes	Bacilli	RF39	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.45051686078278	0.0266099893730074	2.66099893730074	626
Bacteria	Firmicutes	Bacilli	RF39	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0.646872335744325	0.00265323257766583	0.265323257766583	79
Bacteria	Firmicutes	Bacilli	RF39	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.51851393987789	0.0221994329492671	2.21994329492671	736
Bacteria	Firmicutes	Bacilli	RF39	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	0.86358144570827	0.00599074533135019	0.599074533135019	145
Bacteria	Firmicutes	Bacilli	RF39	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.68320371013157	0.0530895580758702	5.30895580758702	1086
Bacteria	Firmicutes	Bacilli	RF39	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_RF39	1.81262276146179	0.0564596607046903	5.64596607046903	1471
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0.12963385781668	0.000545442149042067	0.0545442149042067	8
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0.169751081024662	0.000753734411401946	0.0753734411401946	11
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
