Domain	Phylum	Class	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Proteobacteria	Alphaproteobacteria	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.78726721137709	0.0199975870181577	1.99975870181577	663
Bacteria	Proteobacteria	Alphaproteobacteria	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.73603413723109	0.0242935052057511	2.42935052057511	588
Bacteria	Proteobacteria	Alphaproteobacteria	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	2.22483901153167	0.089704732107939	8.9704732107939	1835
Bacteria	Proteobacteria	Alphaproteobacteria	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	2.19134937756251	0.0651723343824365	6.51723343824365	1698
Bacteria	Proteobacteria	Gammaproteobacteria	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	3.24904262850727	0.795684450970795	79.5684450970795	19507
Bacteria	Proteobacteria	Gammaproteobacteria	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	3.42563795030762	0.891580196573654	89.1580196573654	29300
Bacteria	Proteobacteria	Gammaproteobacteria	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	3.19542159001305	0.859121941495988	85.9121941495988	17240
Bacteria	Proteobacteria	Gammaproteobacteria	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	3.4176679230961	0.927100454413613	92.7100454413613	28767
Bacteria	Proteobacteria	Gammaproteobacteria	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	3.41836156395629	0.89243015548535	89.243015548535	28813
Bacteria	Proteobacteria	Gammaproteobacteria	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	2.23667464573044	0.0609645720196535	6.09645720196535	1886
Bacteria	Proteobacteria	Gammaproteobacteria	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.89310576608534	0.0578850480670894	5.78850480670894	849
Bacteria	Proteobacteria	Gammaproteobacteria	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.90945877373032	0.0604357955324106	6.04357955324106	882
Bacteria	Proteobacteria	Gammaproteobacteria	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.764787288825662	0.00173304558236871	0.173304558236871	53
Bacteria	Proteobacteria	Gammaproteobacteria	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.538390911458585	0.000787424538481729	0.0787424538481729	27
Bacteria	Proteobacteria	Gammaproteobacteria	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.90061536786409	0.0324008100202505	3.24008100202505	864
Bacteria	Proteobacteria	Gammaproteobacteria	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.979796613911713	0.00340801972300776	0.340801972300776	94
Bacteria	Proteobacteria	Gammaproteobacteria	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.94672015511013	0.0317963972897042	3.17963972897042	962
Bacteria	Proteobacteria	Gammaproteobacteria	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	3.40934896019369	0.891602426386958	89.1602426386958	28221
Bacteria	Proteobacteria	Gammaproteobacteria	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	3.21397631910822	0.814531462200091	81.4531462200091	17993
Bacteria	Proteobacteria	Gammaproteobacteria	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	3.35736303061514	0.815611154547824	81.5611154547824	25036
Bacteria	Proteobacteria	Gammaproteobacteria	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	3.28385608012931	0.797645105290965	79.7645105290965	21136
Bacteria	Proteobacteria	Gammaproteobacteria	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	3.16492036677773	0.758627201057452	75.8627201057452	16070
Bacteria	Proteobacteria	Gammaproteobacteria	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	3.10819588262952	0.802743937151315	80.2743937151315	14101
Bacteria	Proteobacteria	Gammaproteobacteria	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.46239799789896	0.0105155343120519	1.05155343120519	308
Bacteria	Proteobacteria	Gammaproteobacteria	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.82073869415481	0.028078007518797	2.8078007518797	717
Bacteria	Proteobacteria	Gammaproteobacteria	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.536099114679	0.0156004250797024	1.56004250797024	367
Bacteria	Proteobacteria	Gammaproteobacteria	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.77352049611685	0.0215617128463476	2.15617128463476	642
Bacteria	Proteobacteria	Gammaproteobacteria	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.58391976580345	0.012396694214876	1.2396694214876	411
Bacteria	Proteobacteria	Gammaproteobacteria	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.09214622321199	0.0051644356304743	0.51644356304743	125
Bacteria	Proteobacteria	Gammaproteobacteria	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.29104577475738	0.00997262416894799	0.997262416894799	204
Bacteria	Proteobacteria	Gammaproteobacteria	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.54967192186827	0.014546710677823	1.4546710677823	379
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.1627272974977	0.000203948441833904	0.0203948441833904	5
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.89057342956995	0.0272821308507887	2.72821308507887	844
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.39794000867204	0.0179995909183882	1.79995909183882	264
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.917648707162869	0.00548170481019597	0.548170481019597	80
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.63438565651586	0.0151396246157871	1.51396246157871	463
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.84113185279666	0.0219312315903059	2.19312315903059	752
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.36514749527573	0.00915022875571889	0.915022875571889	244
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	2.00898707110323	0.0403161482126024	4.03161482126024	1112
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.92427928606188	0.0301768302759874	3.01768302759874	913
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.771520671484631	0.00254921399235236	0.254921399235236	54
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.97813899937303	0.0353362922499146	3.53362922499146	1035
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	2.15201021790419	0.0606986215538847	6.06986215538847	1550
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.93034690572955	0.0393623804463337	3.93623804463337	926
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	2.06615644458646	0.0426532325776658	4.26532325776658	1270
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	2.50006174358936	0.104602762864209	10.4602762864209	3468
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	2.12886903023673	0.060692447529334	6.0692447529334	1469
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	2.06818586174616	0.0623777864685178	6.23777864685178	1276
Bacteria	Verrucomicrobiota	Verrucomicrobiae	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.97144453954695	0.0391110769939357	3.91110769939357	1019
Other	Other	Other	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Other_/_Other_/_Other	2.6232492903979	0.187999673682493	18.7999673682493	4609
Other	Other	Other	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Other_/_Other_/_Other	2.49943712895285	0.105376867601862	10.5376867601862	3463
Other	Other	Other	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Other_/_Other_/_Other	2.40093027058735	0.137439577415658	13.7439577415658	2758
Other	Other	Other	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Other_/_Other_/_Other	2.31482444906151	0.0728350897547456	7.28350897547456	2260
Other	Other	Other	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Other_/_Other_/_Other	2.44940826685263	0.0955522517499845	9.55522517499845	3085
Other	Other	Other	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Other_/_Other_/_Other	0.958607314841775	0.00287690716317559	0.287690716317559	89
Other	Other	Other	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Other_/_Other_/_Other	0.882886600903657	0.00497715961000886	0.497715961000886	73
Other	Other	Other	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Other_/_Other_/_Other	0.189056236220049	0.000411127860764698	0.0411127860764698	6
Other	Other	Other	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Other_/_Other_/_Other	0.259637310505756	0.000294290759270159	0.0294290759270159	9
Other	Other	Other	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Other_/_Other_/_Other	0.850701917532255	0.00195397941030651	0.195397941030651	67
Other	Other	Other	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Other_/_Other_/_Other	0.592075770421362	0.00105767641712114	0.105767641712114	32
Other	Other	Other	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Other_/_Other_/_Other	2.44090908206522	0.0955705800581322	9.55705800581322	3025
Other	Other	Other	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Other_/_Other_/_Other	2.57223774976702	0.185468537799909	18.5468537799909	4097
Other	Other	Other	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Other_/_Other_/_Other	2.70872984162517	0.182890278863696	18.2890278863696	5614
Other	Other	Other	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Other_/_Other_/_Other	2.6823912518071	0.199373537625481	19.9373537625481	5283
Other	Other	Other	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Other_/_Other_/_Other	2.49680389319123	0.1624887881792	16.24887881792	3442
Other	Other	Other	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Other_/_Other_/_Other	2.49301421397965	0.194238870545372	19.4238870545372	3412
Other	Other	Other	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Other_/_Other_/_Other	0.630705172777492	0.00122908842608399	0.122908842608399	36
Other	Other	Other	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Other_/_Other_/_Other	0.757947864295357	0.00203634085213033	0.203634085213033	52
Other	Other	Other	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Other_/_Other_/_Other	0.861697301833719	0.00293304994686504	0.293304994686504	69
Other	Other	Other	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Other_/_Other_/_Other	0.320335150859368	0.000403022670025189	0.0403022670025189	12
Other	Other	Other	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Other_/_Other_/_Other	0.743937149852542	0.00150811365144477	0.150811365144477	50
Other	Other	Other	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Other_/_Other_/_Other	0.79745640557903	0.00239629813254008	0.239629813254008	58
Other	Other	Other	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Other_/_Other_/_Other	0.791116227548011	0.00278646851779429	0.278646851779429	57
Other	Other	Other	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Other_/_Other_/_Other	0.803705354856032	0.00226452751976664	0.226452751976664	59
