"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus"	0.248447006584123	0.0938681910415866	"Donor"	0.370135336339612
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus"	1.61056280459082e-06	0.81636300956301	"Recipient"	1.95951807891883e-05
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009"	0.836476422649492	0.00314855280065276	"Donor"	0.874958560438666
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__"	0.513242908876466	0.031142987168461	"Donor"	0.681213315417855
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter"	0.024275539857992	0.312865366435332	"Recipient"	0.0553785753010442
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group"	0.357248825216331	0.0607990654949702	"Donor"	0.501522389246002
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter"	0.503947688425801	0.0325160978838117	"Recipient"	0.681213315417855
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005"	0.0786863895721927	0.204438435329903	"Donor"	0.155246119966759
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus"	0.752652622417825	0.00732455361109081	"Recipient"	0.820054349798525
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis"	0.00367271967423729	0.463929562999077	"Recipient"	0.0127670731533011
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae"	0.000269307431558464	0.624527252031558	"Donor"	0.00178722204579708
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus"	0.112121579181602	0.170334334882097	"Donor"	0.199631104396511
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010"	0.0965415020041461	0.184788201073121	"Donor"	0.176188241157567
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group"	0.0878510516227879	0.19387062392965	"Donor"	0.164439147909321
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001"	0.118398983565878	0.165061125666324	"Recipient"	0.205788709531169
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group"	0.00691417085421249	0.416739116147805	"Recipient"	0.0210306030148963
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group"	0.0155098374020374	0.351456082150286	"Donor"	0.0395395006843881
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia"	4.20043745722806e-05	0.709856830005853	"Recipient"	0.00038328991797206
"d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas"	7.96108258081628e-05	0.682845365082125	"Recipient"	0.000588142183809955
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella"	0.00656761518912784	0.420703449175685	"Donor"	0.0208450395133188
"d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia"	0.894796287168968	0.00129359142261533	"Recipient"	0.907224013379648
"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia"	0.000776457118982617	0.565734166584583	"Donor"	0.00333419821680771
"Other"	8.05674224397199e-05	0.682318391436765	"Recipient"	0.000588142183809955
