SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae_UCG.002	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Adlercreutzia	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.Clostridium._innocuum_group	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39.g__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014.g__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group.g__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_1	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._fissicatena_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Paludicola	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Other
SMK-Neo4-S115	WT	SMK_Neo4	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	0	0	0	0	2.36442223102624	1.15989731176112	0	0	0	0.522878745280338	0	2.31225204806984	0	0	1.4326235024807	0	0	0.15575268402252	0	0	0	0.195519810894007	0	0	0.20624367628578	0.622843597251254	0	0.723793588061051	0.279201558168308	0.670827724850201	0	0	0	0	0	0.251471216223157	0	0	0	0	0	0.595625881322553	0	0	0	0.265557677501762	0	0	0	0.730180386722452	1.06106792514968
SMK-Neo5-S120	WT	SMK_Neo5	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	0	0	0	0	2.12659610784468	1.55795515912114	0	0	0	0.143688172621139	0.11850462660289	2.06854962295505	0	0	1.12429959818257	0	0	0.143688172621139	0	0	0	0.143688172621139	0.525425934294217	0	0.1249387366083	0.921839423004783	0	0.15575268402252	0.149762320333332	0.545282854881957	0	0	0	0	0	0.58023155383229	0	1.25290060143636	0	0	0	0.200914842780713	0	0	0	0.195519810894007	0	0	0.0777596589128307	0.685126777161729	1.52159952644116
SMK-Neo6-S125	WT	SMK_Neo6	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	0	0	0	0	2.46747752342823	1.14612803567824	0	0	0	1.10467452070243	0.456782679686501	0.231949076520682	0	0	1.61609435951016	0	0.105343180544919	0.435444624156159	0	0	0	0.246672333341388	0.642677842236226	0.575731052605613	0.341647846572245	0.54770232900537	0	0.178920549074545	0.485554422256525	1.09656925623741	0	0	0.190056915192505	0	0	0.927913570716976	0	1.52287874528034	0	0	1.00169978487789	0.77672966324885	0	0	0	0.456782679686501	0	0	0.0986097978859508	1.4459398132029	1.84057346133691
SMK-Neo7-S130	WT	SMK_Neo7	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	0	0	0	0	2.17677197154912	1.27920155816831	0	0	0.195519810894007	0.16166154363304	0	2.18691203891215	0	0	0.847524272480383	0	0	0	0	0	0	0	0	0	0	0.270153429190911	0	0.535467872588358	0.288065018499614	0.0848215134003176	0	0	0	0	0	0.270153429190911	0	0.0986097978859508	0	0	0	0.184524426592544	0	0	0	0	0	0	0.0632818355442078	1.14915871428495	0.618765684830815
SMK-Neo8-S135	WT	SMK_Neo8	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	0	0	0	0	2.5327543789925	0.329856321842687	0	0	0	1.05058444586945	0.111973759443932	0.0705810742857073	0	0	1.34203543649704	0	0.0632818355442078	0.105343180544919	0	0	0	0	0.11850462660289	0.221848749616356	0.173243416182855	0.545282854881957	0	0.63485250472427	0.42915039105847	0.6634976861738	0	0	0.399639793549932	0	0.364311831208189	0.802974834108676	0	1.307370173695	0	0	0.413003755107913	0.624868283817669	0	0	0	0.545282854881957	0	0	0	1.11590405307236	1.38479952353118
SMK1-S117	WT	SMK1	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	0	0	0	0.42915039105847	1.58557130735299	1.76504002149811	0	0.618765684830815	0	0.173243416182855	0	1.85579223338867	1.41791108960266	0	1.69606501369261	0.173243416182855	0.644612342013426	0.0406178509082641	0.522878745280338	0	0.149762320333332	0.425968732272281	0	0.396233544858021	0	1.1126312833877	0.409701119557828	0	0.296751197684706	0.471406771195233	0	0.566587673165744	0.485554422256525	0	0.048304679574555	0.532979072184663	0.178920549074545	0.717311460533131	0.131278914639319	0	0.265557677501762	0	0.317735689166834	0.532979072184663	0.111973759443932	0.488329476311297	0	0	0.715675697838872	0.485554422256525	1.44715803134222
SMK10-S123	WT	SMK10	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	0	0	0.173243416182855	0.425968732272281	1.88237942522777	1.89492389270934	0	1.1126312833877	0	0.221848749616356	0.1249387366083	1.80203552851362	1.3602443350639	0	1.84363576764997	0.256217651247619	0.504617428306021	0.0848215134003176	0.527958270809613	0.0632818355442078	0.149762320333332	0.5572476469116	0	0.582464435264582	0	1.40065648027699	0.796220506959245	0.0917703733556454	0.337752802688721	0.599925861815277	0	0.527958270809613	0.582464435264582	0	0.184524426592544	0.714033750771895	0.173243416182855	0.995721202020725	0.288065018499614	0.11850462660289	0.425968732272281	0	0.491086910856486	0.697263540522002	0.256217651247619	0.678036097500376	0.111973759443932	0	0.889026919528524	0.333822509060289	1.68565394026336
SMK11-S128	WT	SMK11	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	0	0	0.638782798352702	0.554880913632493	1.63465505326285	1.91329429916718	0	0.375215194218514	0	0.15575268402252	0.231949076520682	0	1.34242268082221	0	2.26165930376471	1.08271498793531	1.23641869897584	0.364311831208189	0.887926045727638	0	0	0.111973759443932	0	0.606297044271217	0	0.978171562504327	0.608400169358981	0.341647846572245	0.58468589525854	0	0	0.260912772455999	0.661645681312206	0.309463163200844	0	0.606297044271217	0.143688172621139	0.447765861367125	0.0917703733556454	0.0986097978859508	0.178920549074545	0	0	0.85353120755112	0	0.385851509064299	0.0558578174650009	0.903089986991944	0.337752802688721	0.816176290713628	1.61382110221375
SMK2-S122	WT	SMK2	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	0	0	0.44471816828512	0.485554422256525	1.64306543216102	1.81028524283209	0	0.828988266473594	0.131278914639319	0.173243416182855	0.260912772455999	0	1.22541064582526	0	1.99079138995717	0.982625903930577	0.990530369525453	0.329856321842687	0.586896050063657	0.0632818355442078	0.16166154363304	0	0.0777596589128307	0.661645681312206	0	1.48749882037065	0.0917703733556454	0.246672333341388	0.477121254719662	0.0705810742857073	0	0.499255699933913	0.669006780958576	0.399639793549932	0.195519810894007	0.604183684957818	0	1.20888377245199	0.143688172621139	0	0.325853579389013	0	0	1.02078360592329	0	0.44471816828512	0.11850462660289	0.522878745280338	0.493826948222515	0.522878745280338	1.5572476469116
SMK3-S127	WT	SMK3	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	0	0	0	0.597781193348687	1.39280036901963	1.80149786891923	0	0.292429823902064	0	0.329856321842687	0.0327925133963075	1.93201591057549	1.33892498823677	0	2.0123408881004	0.105343180544919	0.58468589525854	0.0632818355442078	0.59128290031177	0	0	0.16166154363304	0	0.38933983691012	0	1.02802872360024	0	0.15575268402252	0.167491087293764	0	0	0.552501211887138	0.608400169358981	0	0	0.5572476469116	0.195519810894007	0.554880913632493	0.111973759443932	0	0.321813601587273	0	0.396233544858021	0.211507916278138	0.143688172621139	0.325853579389013	0.0406178509082641	0	0.292429823902064	0.4323089103033	1.3975992519014
SMK4-S132	WT	SMK4	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	0	0	0.143688172621139	0.44471816828512	1.34704287845895	1.58112608449232	0	0.256217651247619	0	0.15575268402252	0.13752786391632	0	1.27875360095283	0	1.98448318893614	0.54770232900537	0.817474630938909	0.15575268402252	0.667178169912167	0	0	0	0	0.4063731762089	0	0.885715890922521	0	0	0.292429823902064	0	0	0.4323089103033	0.608400169358981	0.485554422256525	0	0.537942491716213	0.0777596589128307	0.274701056941632	0	0	0.190056915192505	0	0	0.447765861367125	0	0.167491087293764	0.048304679574555	0.837736940367888	0	0	1.23493393007014
SMK5-S137	WT	SMK5	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	0	0	0.491086910856486	0.532979072184663	1.32945770365784	1.71518376520341	0	0.532979072184663	0	0	0.11850462660289	0	1.21825739852681	0	2.13944692183742	0.862972763783961	0.889026919528524	0.16166154363304	0.542849826210958	0	0	0.0986097978859508	0	0.499255699933913	0	0.762251839880227	0	0.236912496052232	0.1249387366083	0	0	0.283655899594559	0.636822097587174	0.4323089103033	0	0.659785744928083	0.241819830546976	0	0	0	0.221848749616356	0	0	0.599925861815277	0	0.178920549074545	0.0632818355442078	0.843879821874939	0.11850462660289	0.496549806557988	1.50381737683892
SMK7-S108	WT	SMK7	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	0	0	0.349334675238536	0.640734686950224	1.5541683712546	1.74544221502352	0	0.313619122972002	0	0.0986097978859508	0	0	1.47882103959756	0	1.87267033216744	0.822629522105146	0.734909592966512	0.0705810742857073	0	0.0705810742857073	0.288065018499614	0.211507916278138	0	0.317735689166834	0	1.14490981753892	0.260912772455999	0.0986097978859508	0.499255699933913	0.16166154363304	0	0.371611069949688	0.550108398771248	0	0.0632818355442078	0.59128290031177	0.0986097978859508	0.648455681095186	0.1249387366083	0.131278914639319	0.283655899594558	0.048304679574555	0.143688172621139	0.698970004336019	0.0632818355442078	0.593459819566045	0	0	0.438557859580302	0.260912772455999	1.48971038202768
SMK8-S113	WT	SMK8	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	0	0	0.409701119557828	0.612576110013118	1.77070765582167	1.87175602765732	0	0.702362947233358	0	0.725399114776469	0	2.07925220340125	1.03828501907579	0	1.46063257074469	0	0.11850462660289	0.178920549074545	0	0.0848215134003176	0	0.447765861367125	0	0.382334935341462	0	1.48749882037065	0.0848215134003176	0.190056915192505	0.274701056941632	0.321813601587273	0	0.403019534201313	0.632873938742182	0	0.105343180544919	0.670827724850201	0.274701056941632	1.15812588381813	0.256217651247619	0.20624367628578	0.559601552305077	0	0.58468589525854	0.794856943886496	0.325853579389013	0.772436766859214	0.105343180544919	0	0.980849645904774	0.731762517732326	1.48943455192511
SMK9-S118	WT	SMK9	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	0	0	0.195519810894007	0.409701119557828	1.66127433072788	1.75914919558366	0	0.6634976861738	0	0.246672333341388	0	1.99615098382908	1.47025479576675	0	1.9052136806218	0.195519810894007	0.468521082957745	0.167491087293764	0.606297044271217	0.0917703733556454	0.16166154363304	0.41628146486915	0	0.493826948222515	0	1.15336644460216	0	0.11850462660289	0.283655899594558	0.42276359239707	0	0.462691539297021	0.435444624156159	0	0.11850462660289	0.597781193348687	0	0.897734870043173	0.216709109963945	0.167491087293764	0.419534622266871	0	0.190056915192505	0.642677842236226	0.16166154363304	0.50991376811597	0	0	0.718941085266639	0.435444624156159	1.59842570667287
