Domain	Phylum	Class	Order	Family	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.76098322524663	0.00181205858694787	0.181205858694787	205
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	1.04504992346053	0.00429766797049067	0.429766797049067	434
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.466902089537976	0.000711743772241993	0.0711743772241993	83
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.746742786132019	0.00181317821609035	0.181317821609035	197
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.573357420452263	0.00128096571788358	0.128096571788358	118
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.524894036515663	0.00120835078064246	0.120835078064246	101
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.908110788366994	0.00350449839712286	0.350449839712286	305
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.0386294023561309	4.68225075793934e-05	0.00468225075793934	4
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.771365261040352	0.00216714768443865	0.216714768443865	211
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.0908074140212025	8.51513138847732e-05	0.00851513138847732	10
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.591840826146276	0.00112697897508024	0.112697897508024	125
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.847974172922718	0.00269424467886676	0.269424467886676	260
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.217789893139489	0.000282272291950199	0.0282272291950199	28
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.106894233914657	0.000157583716349311	0.0157583716349311	12
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.827429387176961	0.00225565978048579	0.225565978048579	246
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.0386294023561309	3.76435159043855e-05	0.00376435159043855	4
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.570651527076338	0.00115722424434246	0.115722424434246	117
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.23576326415139	0.000172415710964527	0.0172415710964527	31
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.0741017205183499	0.000107857412500674	0.0107857412500674	8
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.315921551065326	0.000332757036726249	0.0332757036726249	46
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.325572936741507	0.000277869436098713	0.0277869436098713	48
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.741279890430517	0.00101535063616428	0.101535063616428	194
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.521867581885475	0.000920115566515154	0.0920115566515154	100
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.295950470134706	0.000328032740791652	0.0328032740791652	42
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.521867581885475	0.00084770188020277	0.084770188020277	100
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.466902089537976	0.000736886963315459	0.0736886963315459	83
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.591840826146276	0.000931390081068193	0.0931390081068193	125
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.0825348880552126	7.30294227429851e-05	0.00730294227429851	9
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.306050797039032	0.000415372560866241	0.0415372560866241	44
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.114719571426614	0.000129473044708038	0.0129473044708038	13
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.172711518404301	0.000215534937186961	0.0215534937186961	21
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.301029995663981	0.000340577873526803	0.0340577873526803	43
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Mycoplasmatales_/_Mycoplasmataceae	0.607080792703013	0.00104957856616351	0.104957856616351	131
Bacteria	Firmicutes	Bacilli	RF39	RF39	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.20031591907689	0.00564831920516923	0.564831920516923	639
Bacteria	Firmicutes	Bacilli	RF39	RF39	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.06201322091061	0.00448581472495915	0.448581472495915	453
Bacteria	Firmicutes	Bacilli	RF39	RF39	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.03584842498653	0.00390247494224521	0.390247494224521	424
Bacteria	Firmicutes	Bacilli	RF39	RF39	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.217789893139489	0.000334988335227613	0.0334988335227613	28
Bacteria	Firmicutes	Bacilli	RF39	RF39	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.07749466341569	0.00551335026747357	0.551335026747357	471
Bacteria	Firmicutes	Bacilli	RF39	RF39	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.493636342785221	0.000934646631677331	0.0934646631677331	91
Bacteria	Firmicutes	Bacilli	RF39	RF39	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.2232604348033	0.00609470229723394	0.609470229723394	676
Bacteria	Firmicutes	Bacilli	RF39	RF39	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.73944354739052	0.00253447143795141	0.253447143795141	193
Bacteria	Firmicutes	Bacilli	RF39	RF39	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.205380635157669	0.000144606725325087	0.0144606725325087	26
Bacteria	Firmicutes	Bacilli	RF39	RF39	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.12164381081548	0.00378439046851617	0.378439046851617	526
Bacteria	Firmicutes	Bacilli	RF39	RF39	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.39510279711295	0.00664919496088327	0.664919496088327	1025
Bacteria	Firmicutes	Bacilli	RF39	RF39	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.50230005898824	0.0115932892017793	1.15932892017793	1324
Bacteria	Firmicutes	Bacilli	RF39	RF39	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.18935318972352	0.0036072190776654	0.36072190776654	622
Bacteria	Firmicutes	Bacilli	RF39	RF39	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.0197440581957572	1.04675323315905e-05	0.00104675323315905	2
Bacteria	Firmicutes	Bacilli	RF39	RF39	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	1.59672492328946	0.0129338623512137	1.29338623512137	1656
Bacteria	Firmicutes	Bacilli	RF39	RF39	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.891576351457259	0.00259242160588089	0.259242160588089	292
Bacteria	Firmicutes	Bacilli	RF39	RF39	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	RF39	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_RF39_/_RF39	0.285609636796487	0.000324575212191045	0.0324575212191045	40
