Domain	Phylum	Class	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Deferribacterota	Deferribacteres	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.27217325564151	0.00256989492445752	0.256989492445752	248
Bacteria	Deferribacterota	Deferribacteres	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.56314192529759	0.00502041433539997	0.502041433539997	498
Bacteria	Deferribacterota	Deferribacteres	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.23768733030219	0.0029940906106369	0.29940906106369	228
Bacteria	Deferribacterota	Deferribacteres	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.54847716325533	0.0044104567252588	0.44104567252588	481
Bacteria	Deferribacterota	Deferribacteres	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.7154063751808	0.00670995670995671	0.670995670995671	713
Bacteria	Deferribacterota	Deferribacteres	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.08432088570004	0.00154296565912328	0.154296565912328	156
Bacteria	Deferribacterota	Deferribacteres	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	2.19944172037815	0.0127472603810285	1.27472603810285	2202
Bacteria	Deferribacterota	Deferribacteres	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.21559980033935	0.00113049349181177	0.113049349181177	216
Bacteria	Deferribacterota	Deferribacteres	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	2.42336291867054	0.0340166724940653	3.40166724940653	3697
Bacteria	Deferribacterota	Deferribacteres	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0.862472136083679	0.000687306694992033	0.0687306694992033	88
Bacteria	Deferribacterota	Deferribacteres	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.50804850619972	0.00370445721648611	0.370445721648611	437
Bacteria	Deferribacterota	Deferribacteres	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0.971143259977526	0.00103874427358926	0.103874427358926	117
Bacteria	Deferribacterota	Deferribacteres	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0.96108193396963	0.000849427753934192	0.0849427753934192	114
Bacteria	Deferribacterota	Deferribacteres	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.05526908864221	0.00117658514419254	0.117658514419254	145
Bacteria	Deferribacterota	Deferribacteres	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.41971978299528	0.00352565060204966	0.352565060204966	354
Bacteria	Deferribacterota	Deferribacteres	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.55370969018901	0.00499835782905	0.499835782905	487
Bacteria	Deferribacterota	Deferribacteres	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	2.01193275825837	0.011286592320365	1.1286592320365	1425
Bacteria	Deferribacterota	Deferribacteres	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres	1.56820172406699	0.00403807326218633	0.403807326218633	504
Bacteria	Desulfobacterota	Desulfovibrionia	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.96108193396963	0.0111905666881757	1.11905666881757	1266
Bacteria	Desulfobacterota	Desulfovibrionia	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.72015930340596	0.00713967420904095	0.713967420904095	721
Bacteria	Desulfobacterota	Desulfovibrionia	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.79339121694038	0.00734039360288128	0.734039360288128	856
Bacteria	Desulfobacterota	Desulfovibrionia	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.80811447376109	0.00815469999723882	0.815469999723882	886
Bacteria	Desulfobacterota	Desulfovibrionia	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	2.03514373588122	0.0163268850821772	1.63268850821772	1504
Bacteria	Desulfobacterota	Desulfovibrionia	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	2.11418191011668	0.0216187114912963	2.16187114912963	1807
Bacteria	Desulfobacterota	Desulfovibrionia	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.70574156505153	0.00800864059932668	0.800864059932668	697
Bacteria	Desulfobacterota	Desulfovibrionia	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0.879177829586532	0.00107691767432605	0.107691767432605	92
Bacteria	Desulfobacterota	Desulfovibrionia	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.79289174077043	0.00878157000092438	0.878157000092438	855
Bacteria	Desulfobacterota	Desulfovibrionia	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	2.31925481577018	0.0247449718149151	2.47449718149151	2906
Bacteria	Desulfobacterota	Desulfovibrionia	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0.895264649479987	0.000865519852861625	0.0865519852861625	96
Bacteria	Desulfobacterota	Desulfovibrionia	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0.971143259977526	0.00121241010549004	0.121241010549004	117
Bacteria	Desulfobacterota	Desulfovibrionia	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.11632305405219	0.00170371490498513	0.170371490498513	169
Bacteria	Desulfobacterota	Desulfovibrionia	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0.957675685277719	0.00148391332895601	0.148391332895601	113
Bacteria	Desulfobacterota	Desulfovibrionia	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.51757288971141	0.00409869886941931	0.409869886941931	447
Bacteria	Desulfobacterota	Desulfovibrionia	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.70939111998956	0.00661584792019575	0.661584792019575	703
Bacteria	Desulfobacterota	Desulfovibrionia	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0.895264649479987	0.000949517328691249	0.0949517328691249	96
Bacteria	Desulfobacterota	Desulfovibrionia	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.31776495330767	0.00251320111052641	0.251320111052641	277
Bacteria	Desulfobacterota	Desulfovibrionia	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	2.30871682433027	0.0157732566546903	1.57732566546903	2836
Bacteria	Desulfobacterota	Desulfovibrionia	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.11394335230684	0.00146623726860943	0.146623726860943	168
Bacteria	Desulfobacterota	Desulfovibrionia	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.64204033546293	0.00808930593755056	0.808930593755056	600
Bacteria	Desulfobacterota	Desulfovibrionia	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	2.22382957166782	0.0167635547369633	1.67635547369633	2330
Bacteria	Desulfobacterota	Desulfovibrionia	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.95424250943932	0.00807968148157755	0.807968148157755	1246
Bacteria	Desulfobacterota	Desulfovibrionia	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.54583706708912	0.0034577796425032	0.34577796425032	478
Bacteria	Desulfobacterota	Desulfovibrionia	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.43707073829038	0.00243339488261672	0.243339488261672	369
Bacteria	Desulfobacterota	Desulfovibrionia	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	2.67884342544546	0.0327874494225692	3.27874494225692	6669
Bacteria	Desulfobacterota	Desulfovibrionia	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	2.56331153845417	0.0257263876787324	2.57263876787324	5108
Bacteria	Desulfobacterota	Desulfovibrionia	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.66678532096462	0.00368177002830795	0.368177002830795	636
Bacteria	Desulfobacterota	Desulfovibrionia	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	2.02938377768521	0.00776690899004014	0.776690899004014	1484
Bacteria	Desulfobacterota	Desulfovibrionia	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.4750482460968	0.00371726688872122	0.371726688872122	404
Bacteria	Desulfobacterota	Desulfovibrionia	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.65732907997018	0.00485800868505733	0.485800868505733	622
Bacteria	Desulfobacterota	Desulfovibrionia	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.27711783825857	0.00212773171930895	0.212773171930895	251
Bacteria	Desulfobacterota	Desulfovibrionia	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.64345267648619	0.00534465002308321	0.534465002308321	602
Bacteria	Desulfobacterota	Desulfovibrionia	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.56483508331704	0.00372556032427277	0.372556032427277	500
Bacteria	Desulfobacterota	Desulfovibrionia	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.67864842679731	0.00530680471932359	0.530680471932359	654
Bacteria	Desulfobacterota	Desulfovibrionia	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.20605448243312	0.00199190023506311	0.199190023506311	211
Bacteria	Desulfobacterota	Desulfovibrionia	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.73979830412319	0.00751939605804376	0.751939605804376	755
Bacteria	Desulfobacterota	Desulfovibrionia	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.22122788534778	0.00224772148780688	0.224772148780688	219
Bacteria	Desulfobacterota	Desulfovibrionia	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	2.18912922075629	0.0170288936763401	1.70288936763401	2150
Bacteria	Desulfobacterota	Desulfovibrionia	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia	1.06338697886439	0.00118578341826106	0.118578341826106	148
Bacteria	Firmicutes	Bacilli	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.44370990746922	0.343637022566759	34.3637022566759	38876
Bacteria	Firmicutes	Bacilli	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.47337225529242	0.412189929197406	41.2189929197406	41625
Bacteria	Firmicutes	Bacilli	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.56325218138413	0.439043004759251	43.9043004759251	51199
Bacteria	Firmicutes	Bacilli	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.50798109384224	0.414904877173283	41.4904877173283	45079
Bacteria	Firmicutes	Bacilli	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.28786568611647	0.294730671529994	29.4730671529994	27150
Bacteria	Firmicutes	Bacilli	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.18538024060815	0.256505353831429	25.6505353831429	21440
Bacteria	Firmicutes	Bacilli	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.35535572339471	0.364433362824741	36.4433362824741	31717
Bacteria	Firmicutes	Bacilli	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.31728711584298	0.340095283802924	34.0095283802924	29054
Bacteria	Firmicutes	Bacilli	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.18300532153605	0.219005166233579	21.9005166233579	21323
Bacteria	Firmicutes	Bacilli	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.97961340345048	0.113625913247841	11.3625913247841	13344
Bacteria	Firmicutes	Bacilli	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.47718329235735	0.378592808972556	37.8592808972556	41992
Bacteria	Firmicutes	Bacilli	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.38597632577294	0.352686990943193	35.2686990943193	34035
Bacteria	Firmicutes	Bacilli	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.35798926645819	0.321689601290388	32.1689601290388	31910
Bacteria	Firmicutes	Bacilli	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.20347970206984	0.293539067629678	29.3539067629678	22353
Bacteria	Firmicutes	Bacilli	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.26483468194015	0.236083221008812	23.6083221008812	25747
Bacteria	Firmicutes	Bacilli	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.30311888381177	0.264643327686806	26.4643327686806	28121
Bacteria	Firmicutes	Bacilli	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.29046392111653	0.270147570818167	27.0147570818167	27313
Bacteria	Firmicutes	Bacilli	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.03859177947203	0.138697853345189	13.8697853345189	15287
Bacteria	Firmicutes	Bacilli	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.66656477700791	0.361255408847707	36.1255408847707	64953
Bacteria	Firmicutes	Bacilli	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.9232069991117	0.102261321882718	10.2261321882718	11717
