Domain	Phylum	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Desulfobacterota	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota	1.88366143515362	0.00751939605804376	0.751939605804376	755
Bacteria	Desulfobacterota	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota	1.35983548233989	0.00224772148780688	0.224772148780688	219
Bacteria	Desulfobacterota	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota	2.33445375115093	0.0170288936763401	1.70288936763401	2150
Bacteria	Desulfobacterota	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Desulfobacterota	1.19865708695442	0.00118578341826106	0.118578341826106	148
Bacteria	Firmicutes	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes	3.77183725696583	0.522615375096128	52.2615375096128	59124
Bacteria	Firmicutes	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes	3.75510463373605	0.56334109026093	56.334109026093	56889
Bacteria	Firmicutes	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes	3.86790333138887	0.632542983321185	63.2542983321185	73764
Bacteria	Firmicutes	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes	3.76193535210089	0.531905493837955	53.1905493837955	57791
Bacteria	Firmicutes	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes	3.6802811098633	0.519811546060488	51.9811546060488	47884
Bacteria	Firmicutes	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes	3.67661131445272	0.568056469462224	56.8056469462224	47481
Bacteria	Firmicutes	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes	3.66061886527902	0.525835621789937	52.5835621789937	45764
Bacteria	Firmicutes	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes	3.64218743310942	0.513432206861838	51.3432206861838	43862
Bacteria	Firmicutes	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes	3.66941916486503	0.479658597208385	47.9658597208385	46701
Bacteria	Firmicutes	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes	3.79592865560236	0.532170166385667	53.2170166385667	62497
Bacteria	Firmicutes	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes	3.75793476632776	0.516255544736557	51.6255544736557	57261
Bacteria	Firmicutes	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes	3.65623240032203	0.469461772812999	46.9461772812999	45304
Bacteria	Firmicutes	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes	3.68000898983399	0.482423509249458	48.2423509249458	47854
Bacteria	Firmicutes	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes	3.58081097266095	0.500065659881812	50.0065659881812	38080
Bacteria	Firmicutes	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes	3.70424491842302	0.463978213627486	46.3978213627486	50601
Bacteria	Firmicutes	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes	3.67168184488309	0.441793713532844	44.1793713532844	46945
Bacteria	Firmicutes	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes	3.60226623222853	0.395721237537585	39.5721237537585	40009
Bacteria	Firmicutes	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.69109918196562	0.445408191039576	44.5408191039576	49092
Bacteria	Firmicutes	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.97381109866825	0.523576458025117	52.3576458025117	94138
Bacteria	Firmicutes	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.62763208762763	0.370189999912724	37.0189999912724	42416
Bacteria	Firmicutes	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.54992240412951	0.478145391792051	47.8145391792051	35465
Bacteria	Firmicutes	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.85845899346151	0.519288879935536	51.9288879935536	72177
Bacteria	Firmicutes	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.83163305446394	0.439992477985138	43.9992477985138	67853
Bacteria	Firmicutes	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.82098917641605	0.478953117427065	47.8953117427065	66210
Bacteria	Firmicutes	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.83399446632319	0.449901081508837	44.9901081508837	68223
Bacteria	Firmicutes	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.91207850831921	0.401487701633719	40.1487701633719	81663
Bacteria	Firmicutes	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.91523621838166	0.414296578712774	41.4296578712774	82259
Bacteria	Firmicutes	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.90772836602106	0.484624883113146	48.4624883113146	80849
Bacteria	Firmicutes	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	4.10396099598793	0.735404618421586	73.5404618421586	127036
Bacteria	Firmicutes	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.92187367586664	0.54070885256514	54.070885256514	83526
Bacteria	Firmicutes	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.94982408412423	0.544545921361502	54.4545921361502	89079
Bacteria	Firmicutes	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.989841218234	0.633639088184543	63.3639088184543	97678
Bacteria	Firmicutes	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.86546524266635	0.642280480543589	64.2280480543589	73351
Bacteria	Firmicutes	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.95060335871235	0.517531548668461	51.7531548668461	89239
Bacteria	Firmicutes	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	4.02666806691068	0.556469720045848	55.6469720045848	106323
Bacteria	Firmicutes	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.72910806842594	0.493025524005815	49.3025524005815	53583
Bacteria	Firmicutes	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.8879097318214	0.603283451529257	60.3283451529257	77242
Bacteria	Firmicutes	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.82363722203463	0.564696607497075	56.4696607497075	66615
Bacteria	Firmicutes	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.83326188823779	0.604673461415533	60.4673461415533	68108
Bacteria	Firmicutes	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.86316220094177	0.543656115879828	54.3656115879828	72963
Bacteria	Firmicutes	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.87839539511664	0.613187490871322	61.3187490871322	75568
Bacteria	Firmicutes	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.80757561444166	0.606028566303845	60.6028566303845	64196
Bacteria	Firmicutes	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.81526552846654	0.650781320027488	65.0781320027488	65343
Bacteria	Firmicutes	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.73179820737598	0.553370555874867	55.3370555874867	53916
Bacteria	Firmicutes	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.89630019328072	0.62372481307819	62.372481307819	78749
Bacteria	Firmicutes	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes	3.8851519392003	0.614948883120213	61.4948883120213	76753
Bacteria	Patescibacteria	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria	1.94101424370557	0.00762832468554154	0.762832468554154	863
Bacteria	Patescibacteria	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria	1.83442070368153	0.00666435609248898	0.666435609248898	673
Bacteria	Patescibacteria	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria	1.01283722470517	0.000797496033957896	0.0797496033957896	93
Bacteria	Patescibacteria	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria	1.83442070368153	0.00619425857578073	0.619425857578073	673
Bacteria	Patescibacteria	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria	0.973127853599699	0.00091187390086628	0.091187390086628	84
Bacteria	Patescibacteria	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria	1.36735592102602	0.00266794281270563	0.266794281270563	223
Bacteria	Patescibacteria	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria	0.414973347970818	0.000183842538865462	0.0183842538865462	16
Bacteria	Patescibacteria	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria	1.39794000867204	0.0028093504547636	0.28093504547636	240
Bacteria	Patescibacteria	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria	2.13861843389949	0.0140299703172663	1.40299703172663	1366
Bacteria	Patescibacteria	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria	1.73957234445009	0.00458965581838928	0.458965581838928	539
Bacteria	Patescibacteria	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria	1.51587384371168	0.00286703451260413	0.286703451260413	318
Bacteria	Patescibacteria	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria	0.886490725172482	0.000694286128784896	0.0694286128784896	67
Bacteria	Patescibacteria	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria	1.09691001300806	0.0011593326276526	0.11593326276526	115
Bacteria	Patescibacteria	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria	1.83378437465648	0.00882468811556139	0.882468811556139	672
Bacteria	Patescibacteria	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria	1.70757017609794	0.00458467435058088	0.458467435058088	500
Bacteria	Patescibacteria	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria	1.43136376415899	0.00244682853378506	0.244682853378506	260
Bacteria	Patescibacteria	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria	0.707570176097936	0.000405523025795221	0.0405523025795221	41
Bacteria	Patescibacteria	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	1.94448267215017	0.00503638352928918	0.503638352928918	870
Bacteria	Patescibacteria	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	1.97451169273733	0.00488310383268696	0.488310383268696	933
Bacteria	Patescibacteria	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	1.42488163663107	0.00235549585027879	0.235549585027879	256
Bacteria	Patescibacteria	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	1.94546858513182	0.00681058452310288	0.681058452310288	872
Bacteria	Patescibacteria	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0.826074802700826	0.000483190071715579	0.0483190071715579	57
Bacteria	Patescibacteria	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	1.61172330800734	0.00354238431762492	0.354238431762492	399
Bacteria	Patescibacteria	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	1.39445168082622	0.00177336671435384	0.177336671435384	238
Bacteria	Patescibacteria	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	1.53907609879278	0.00272643178240478	0.272643178240478	336
Bacteria	Patescibacteria	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	0.591064607026499	0.000273768278752749	0.0273768278752749	29
Bacteria	Patescibacteria	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	1.6159500516564	0.00401366438594919	0.401366438594919	403
Bacteria	Patescibacteria	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	1.64933485871214	0.00447491583873881	0.447491583873881	436
Bacteria	Patescibacteria	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	1.54157924394658	0.00267710049423394	0.267710049423394	338
Bacteria	Patescibacteria	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria	1.80071707828239	0.00498349517674583	0.498349517674583	622
Bacteria	Proteobacteria	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Proteobacteria	1.91222205653242	0.00713332331544846	0.713332331544846	807
Bacteria	Proteobacteria	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Proteobacteria	1.76937732607614	0.00572362232014656	0.572362232014656	578
Bacteria	Proteobacteria	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Proteobacteria	2.04649516433471	0.00945847446726407	0.945847446726407	1103
Bacteria	Proteobacteria	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Proteobacteria	1.65030752313194	0.0040221262966065	0.40221262966065	437
Bacteria	Proteobacteria	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Proteobacteria	1.81557774832427	0.00699103323997481	0.699103323997481	644
Bacteria	Proteobacteria	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Proteobacteria	1.39269695325967	0.00283543698031944	0.283543698031944	237
Bacteria	Proteobacteria	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Proteobacteria	1.52504480703685	0.00373430157070469	0.373430157070469	325
Bacteria	Proteobacteria	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Proteobacteria	1.79588001734408	0.00719896054033174	0.719896054033174	615
Bacteria	Proteobacteria	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Proteobacteria	1.86628733908419	0.00744636052709962	0.744636052709962	725
Bacteria	Proteobacteria	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Proteobacteria	1.93500315145365	0.0072463768115942	0.72463768115942	851
Bacteria	Proteobacteria	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Proteobacteria	2.32118402730231	0.0187980093043384	1.87980093043384	2085
Bacteria	Proteobacteria	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Proteobacteria	2.03019478535675	0.0110049532652173	1.10049532652173	1062
Bacteria	Proteobacteria	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Proteobacteria	1.99956548822598	0.00997026059781239	0.997026059781239	989
Bacteria	Proteobacteria	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Proteobacteria	1.76715586608218	0.00755088640840446	0.755088640840446	575
Bacteria	Proteobacteria	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Proteobacteria	1.65030752313194	0.00400700538240769	0.400700538240769	437
Bacteria	Proteobacteria	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Proteobacteria	2.182129214053	0.0142198381328816	1.42198381328816	1511
Bacteria	Proteobacteria	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Proteobacteria	2.33264041038746	0.0211762145909163	2.11762145909163	2141
Bacteria	Proteobacteria	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.70432214082224	0.0458364332504673	4.58364332504673	5052
Bacteria	Proteobacteria	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.57217431361306	0.0207121325042548	2.07121325042548	3724
Bacteria	Proteobacteria	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	3.0376654933508	0.0950959599926688	9.50959599926688	10896
Bacteria	Proteobacteria	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.50433491180246	0.0429272501752683	4.29272501752683	3184
