Domain	Phylum	Class	Order	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	2.04623495193513	0.0445855578924662	4.45855578924662	3307
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	2.15654915133178	0.0307355819039945	3.07355819039945	4272
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	2.29483349424429	0.0381612564358619	3.81612564358619	5885
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	2.24723654950676	0.0381296160996535	3.81296160996535	5271
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	2.07224989761351	0.0231667106304405	2.31667106304405	3513
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	2.22591205001402	0.0246655621162138	2.46655621162138	5017
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	2.35717225772303	0.0342380547063475	3.42380547063475	6798
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.81335855861101	0.0115208478193109	1.15208478193109	1922
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.99796854866934	0.0171121261064124	1.71121261064124	2956
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.6341412589394	0.00816960673248098	0.816960673248098	1262
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.83758843823551	0.0124339788732394	1.24339788732394	2034
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.76715586608218	0.011190108592706	1.1190108592706	1725
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.57170883180869	0.00953556793107072	0.953556793107072	1089
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	1.57015361266452	0.0062923355293681	0.62923355293681	1085
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	2.35198945543563	0.0351552073356467	3.51552073356467	6717
