SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales	d__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales	d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales	Other
D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	1.83758843823551	3.37524893148766	0	0	0	0	1.23552844690755	3.17794030700861	0	0	0	0	0.113943352306837	0	0	3.09828599209666	0	2.23812977415919	0.687231601064775	1.29077636129843	0	0	1.60709743201958	0	0	0	0	0.740362689494244	0
D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0.0910804693473326	1.76715586608218	3.1116321117086	0	0	0	0	2.61521333480136	3.18703162923847	0	1.54613120491405	0.486666572625893	2.25212455250564	1.26873394045407	1.7979596437372	0	2.86723171451889	0	2.34202768808747	0.500602350569185	1.76715586608218	0	0	1.14819119624201	0	0	0	0	2.71653197018754	0
D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	1.57170883180869	3.11646384073423	0	0	0	0.271066772286538	2.77687060809251	2.70515070197452	0	1.65449740962946	0	2.10687054447865	1.77790990862589	1.10494210819205	0	2.80213492261884	0	2.62114164766027	0.462397997898956	1.68214507637383	0	0	1.29225607135648	0	0	0	0	0.113943352306837	0
D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	1.57015361266452	3.23280982329846	0	0	0	0.397940008672038	2.59645047358526	3.01983605454154	0	1.33712634101226	0.575957188763757	2.5159621059784	0.737722593328035	1.71905493032031	0	2.84513939942402	0	2.54826654517075	0.653212513775344	1.86431326985848	0	0.0280287236002435	1.40140054078154	0	0	0	0	3.00233888089206	0
D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	1.87040390527903	2.35198945543563	3.34811656304035	2.16908635748702	0.913813852383717	1.70300462044439	0	2.3276313474308	3.09681735363457	0.8731267636145	0.0280287236002435	0.329058719264225	0.994170456339276	1.2086204838826	1.39967372148104	0.630088714928206	3.18304195729064	0.662757831681574	2.66407759018507	1.27338714013168	1.31597034545692	1.50650503240487	1.42542552459433	1.54324002792805	0	0	0.626682466236294	0.247154614881127	0.204119982655925	0.329058719264225
D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0.640150040936102	1.461898521729	3.09525073768424	2.60390183173167	2.09423813803418	1.16036847479285	0	1.61384182187607	2.83197636269235	0.636822097587174	0	0.238882088915137	0.278753600952829	1.09342168516224	1.24797326636181	0.0791812460476248	2.94119661240902	0.185636576961912	2.17744030002208	0.514104820972832	1.03875258899202	0.979244778409381	0	0.477121254719662	0	0	0.656417653650555	1.02256582789874	0.0280287236002435	0
D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	2.29446622616159	1.85023767966667	3.11135214207377	1.83884909073726	0.594760752586463	1.33712634101226	0	2.23291144434609	3.07936216439305	0.380211241711606	1.74973631556906	0.386201605400794	1.43722190239978	0.997095009356593	1.02393800749809	0.204119982655925	2.93978540521276	0.522878745280338	2.32455680431623	0.910268571619067	1.13460205328768	1.47808528282228	0	1.12710479836481	0	0	0.441956837656411	0.166331421766525	0	0.221848749616356
E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.48784512011144	1.99048685086397	3.06164093406169	1.88138465677057	1.19219562584645	0.971585065185417	0.52720011906298	2.71096311899528	3.15107347673817	0.636822097587174	0	0	0.672097857935717	0.431363764158987	0	0	2.3562808745122	0.156347200859924	1.51277330899911	0.348953547981164	1.36172783601759	0.462397997898956	0.0791812460476248	1.68574173860226	0	0	0.380211241711606	0.640150040936102	0.0280287236002435	0.732393759822969
E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.46731206298055	2.05588776777582	2.97354346853249	1.69810054562339	0.690196080028514	1.32359582356272	0.678214782745399	2.91439605212979	2.91710271205271	0.575957188763757	1.03073461697617	0.0791812460476248	1.11171047087454	0.548184610545108	0.329058719264225	0.0910804693473326	2.64542226934909	0.301029995663981	1.99373006980646	0.718778397689571	1.69751993794079	1.15533603746506	0.726998727936262	1.58433122436753	0	0	0.462397997898956	0.539912084579118	0	0.906694111260769
E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.57514934193709	2.10289085780976	3.11980555962331	1.94200805302231	0.681241237375587	1.24715461488113	0.0669467896306132	3.0315969542799	2.96866970172039	0.713210443450629	0	0.156347200859924	0.6232492903979	0.420505836570779	0	0	2.52456919951249	0.392110465011314	1.79611157932338	0.72153583223476	1.2726150608494	0.951013539309126	0	1.98647314746734	0	0	0.619788758288394	0.278753600952829	0	1.01001712075752
E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.554044744941	1.88892795508057	3.00459361830751	1.93550726582471	0.765916793966632	1.35793484700045	0.263241434774581	2.71833557890851	3.09276741593846	0.113943352306837	0.367976785294594	0.1249387366083	1.79888073524239	0.447158031342219	0.845098040014257	0.0669467896306132	2.71539044478384	0.374137093999413	2.19182347973807	0.853292518629528	0.903089986991944	1.08635983067475	0	1.21129856728305	0	0	0.457377196523905	0.821731821690044	0	0
E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.41630758705988	1.96078778081984	2.98890066953787	0.594760752586463	0	0.904895787855206	0	2.87270001479273	2.9344647836997	0.392110465011314	0	0.166331421766525	0	0	0	0.176091259055681	2.66238002001625	0.409369470452819	1.72290801183411	0.583576585633949	1.29520045200326	0.293730756922482	0.431363764158987	1.73266176012885	0	0	0.397940008672038	0	0	0
E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.31351570721204	1.88024177589548	2.87260296791473	1.70700209952001	1.10720996964787	1.41774840202559	0	2.89569872695931	2.89956517454225	0.156347200859924	0.649983543645145	0.156347200859924	1.24797326636181	0.6232492903979	0.45229767099463	0.185636576961912	2.66407759018507	0.255272505103306	2.004751155591	0.790050473683351	0.903089986991944	1.1593666416337	0.0669467896306132	1.55509444857832	0	0	0.481920137601431	0.649983543645145	0	0.643452676486187
E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.35717225772303	1.93483498321074	2.98757689472699	1.89560668616593	1.23636928837428	0.919078092376074	1.41552977915764	2.82199362888087	2.87754410771594	0.230448921378274	0.636822097587174	0.146128035678238	1.28103336724773	0.564271430438563	0.946124619217145	0.176091259055681	2.43621567121296	0.204119982655925	1.6159500516564	0.322219294733919	0.98076064201433	1.19126466197034	0.640150040936102	1.63008871492821	0	0	0.605664115596788	0.204119982655925	0	0.672097857935718
E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.4213845308147	1.95920044542007	2.92319219042067	2.33539102957032	1.68574173860226	1.86133523888494	1.21660569420398	2.78587532688183	2.8227127859262	0.386201605400794	1.16336018225076	0.102662341897148	1.14405502705537	0.672097857935718	0	0.271066772286538	3.02642430272585	0.665893545534433	2.33759235797631	1.07676177192421	1.05179544555799	1.08872656395386	0.481920137601431	1.37900318952264	0	0	0.531478917042255	1.21572566455757	0	0.782950133265412
E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.53999559471915	1.86825247583943	2.9832803974969	2.06082370457182	1.25042000230889	0.773298747589231	1.22271647114758	2.94538651114841	3.01667127635	0.729704621312187	1.14716084111601	0.213074825308851	1.17221360399248	0.491361693834273	0	0.230448921378274	2.6132778945358	0.329058719264225	1.81135154588012	0.491361693834273	2.055378331375	1.33712634101226	1.11282834660605	1.60060992493273	0	0	0.790050473683351	0.690196080028514	0	0.830374783193551
