SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Anaerofustaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae	Other
D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0.23576326415139	0	1.84350801017994	1.72025548200936	0.830424533406321	2.35285532147118	2.33984416487332	2.24107134149142	0.903089986991944	2.30659955815977	1.71774788975976	1.19840131870092	0	0.779831308501665	1.33594745677439	0	3.04708460391495	0.698970004336019	0.325572936741507	0	0.19260634712124	0.473741514068282	0.970757597504884	1.71210130047681	0.0477727817960007	3.15757623522116	0.320774053859738	1.4581985020161	2.04111714672333	2.17609125905568	0.427229384774025	0	1.05137690606483	1.15822219344053	0	1.32700232195471	0.320774053859738	0	0	0.554052265256876	1.37042271065732	0	0
D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	1.48214205609471	2.95630247887868	0	2.76403704131843	0	2.06480612109478	0	0	0	0	0	0.50641063082165	0.383564883719194	0.223864040851682	2.96179622778178	0	0	0	0	0	0.0825348880552126	0	0	2.92642620525642	0	0.186075479962282	2.06183806685222	1.72140796693665	0	0.253022269592895	0.548375132365186	0.920414571064288	0.586639632460469	0	1.33780739315852	0	0	0	0	0.427229384774025	0
D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	1.68396804095551	2.95681594813858	0	2.84162134780942	0	1.76290527195692	0	0	0	0	0	1.0423098860945	0.357757620112908	0	3.02171801799982	0	0	0	0	0	0.0825348880552126	0	0	2.94208884448044	0	0	1.90560764321319	1.61865609692606	0	0	0.567928668740865	1.00800565492451	0.676161711846312	0	1.45537610714742	0	0	0	0	0.616951546729308	0
D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0.0655015487564323	0.682501889877331	1.57173590836856	2.36374312725292	0	2.75838370347905	0	2.00040380707875	0	0	0	0	0	0.789777418357221	2.45146511935713	0	3.03080675292549	0	0	1.39510279711295	0.387720843490352	2.09682920651756	1.1224064000929	1.64459887530908	0	2.71113992900098	0	0.320774053859738	1.69917195480788	1.91980759055751	0.757466651523793	1.22205070008821	0.399955299907363	0.757466651523793	1.56104588630288	0	1.00502080137505	0	0	0	0	2.56054609079511	0
D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0	1.42037797127267	2.62800853304179	0	2.6892468923001	0	0	0	0	0	0	0.205380635157669	1.42419764833024	2.59341487281133	0	2.54917441256274	0	0	1.50230005898824	0	1.95199227392891	1.62468973776121	0.963128640046874	0	2.6460844255708	0	0.698970004336019	2.06445798922692	2.07571667397066	1.05406050563505	1.64870032272505	0.366531544420413	0.910599588770689	1.4268515731087	0	1.14540601642315	0	0	0	0	0.0825348880552126	0
D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0	0.158923233918667	1.41146309056957	2.70512746799724	0	2.77285026336861	0	1.97751092434341	0	0	0	0	0.311014216570582	1.55574103400272	2.38172358618325	0	2.86366860847237	0	0	1.18935318972352	0.466902089537976	2.36018817303588	0.61450481078222	1.56628672167389	0	2.68906093876187	0	0.285609636796487	1.75195905922554	2.15420450910791	0.490383185387499	1.66951148116866	0.536793259815371	0.733887465446432	1.67145270632131	0	1.25245788422184	0	0	0	0	2.8461788231898	0.0197440581957572
D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	1.71658563799944	0.821376404428924	2.18064590054954	2.23234592458838	1.41224560336128	2.89162820441916	2.53846266777638	2.29727687273153	1.61179738387787	2.01401231759409	0.779831308501665	1.55037058147683	0	1.51667370626897	2.06740825279732	0	2.93868259578853	0.688750839154333	0.741279890430517	0.0197440581957572	0.253022269592895	0.856490023845248	1.06376088718013	1.25076031405302	0.515750657075793	3.02681820973641	0.545508491713583	1.11781064840376	2.22973540344904	2.14497222799165	0.438413551726539	0	1.12695402784363	1.16862080230215	0	1.35598136208711	1.39224692832175	0	0	0.512659580098652	0.186075479962282	0.151861379431181	1.29390190745944
D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	0.524894036515663	0.0292893761019875	1.31052041949419	2.08883633129474	1.04322515404528	2.53396703846245	2.38251964980454	2.15941328980581	1.10531210290478	2.44802287294611	1.93940314662089	1.01683906755235	0	1.08834215963296	1.24848651576001	0	2.67093589410414	0.805864238250676	0.521867581885475	0	0.179444901063269	0.21162958443467	0.951992273928914	1.10213044411859	0.0567276244489271	2.78506483951363	0.137383556062558	0.671882913867037	1.76080807118824	1.62156270776596	0.612044212234563	0	0.411854523207071	0.899285923412911	0	0.842202732744843	0.379368769125586	0	0	0.539717812832688	0.883727442370388	0.0197440581957572	0
D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	2.13907327706136	0.619384575400307	1.66799561756371	1.91381385238372	1.10610388887051	2.73500438286078	2.18151122818117	2.00701298139084	1.18607547996228	1.68522081436816	0.483802840076178	1.18935318972352	0	1.006018033689	2.04313371400243	0	2.92285817198873	0.205380635157669	0.295950470134706	1.59672492328946	0.301029995663981	1.28769759505815	0.859291933447251	0.885045484298301	0.151861379431181	2.78365433329843	0.419609987903833	0.845098040014257	1.92271339107332	1.76255644102901	0.306050797039032	0	0.776464667751708	0.906861019211287	0.438413551726539	1.32795263848686	0.984579641132506	0	0	0.348802777459982	0.122406400092905	0	0.165872093873995
E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.33210950233094	1.62707991705739	1.43434605558225	1.8894971399124	0.724466391420867	2.63527328183289	2.29854845085461	1.88161021949634	1.29543923466437	1.72750342814635	1.047772781796	0.834878874832571	0.423436395756886	1.51544253752977	2.51473303187893	0	2.99467515654936	0.151861379431181	0.521867581885475	0	0	0.554052265256877	0.339659398020112	0	0	2.20076144727209	0.114719571426614	0.536793259815371	1.07918124604762	0.981428760453548	0	0	0.269621531412357	0.573357420452263	1.13368741050259	0.366531544420413	1.53325760000047	0	0	0.295950470134706	0.524894036515663	0.0197440581957572	0.624210119289598
E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.31160603289914	1.67870890086019	1.51759479777416	1.54088214189979	0.875734066751516	2.63059341513829	2.13040857591607	1.65208885342819	1.09407280144897	1.54550849171358	0.570651527076338	1.17609125905568	0.559656142774875	0.714836407468574	2.75509451581849	0	2.76098322524663	0	0.466902089537976	0.891576351457259	0.0567276244489271	0.969675917040596	0.442078505812944	0.253022269592895	0.0655015487564323	2.48950063881416	0.229854404540869	0.855082260920858	1.53236916911054	1.46621218552966	0.19904045712665	0	0.596980465798687	0.616951546729308	1.50420208165717	1.01195381376951	1.43285746978245	0	0	0.366531544420413	0.434717406166575	0	0.951992273928914
E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.4193024138953	1.80285324456015	1.41845546046652	1.93531975673576	0.718714062531776	2.76354987146272	2.27864727349927	1.62540817379254	1.31980788108772	1.78780633563076	0.562431196829647	1.10133137400926	0.0477727817960007	1.19647824036205	2.86682292026147	0	2.81252472620806	0	0.591840826146276	0	0.114719571426614	0.509546344674509	0.330319371765969	0	0	2.36878402434095	0.306050797039032	0.794666338449202	1.29595047013471	1.20663763887717	0.684594879383175	0	0.599527654812567	0.295950470134706	1.09325875344699	0.815237864325493	1.83206310139396	0	0	0.50641063082165	0.21162958443467	0	0.871681522740319
E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.39822271304556	1.47543467208773	1.40554886641783	1.76758727019226	0.886359538196132	2.61211823339463	2.20253900354595	1.80633775581374	1.05406050563505	1.78133782392143	0.640689393684093	1.20976432251842	0.19904045712665	0.682501889877331	2.55778688666668	0	2.93657218687763	0	0.0825348880552126	0.285609636796487	0.0908074140212025	1.64551366128586	0.353303278686658	0.714836407468574	0.0477727817960007	2.55940551596294	0.290810830482295	1.03211253543837	1.70118631130365	1.68103077239357	0.449316914736864	0	0.722557401613536	0.769652065596231	0	0.945170754388486	1.06636927028766	0	0	0.362166739017963	0.692867405349165	0	0
E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.26068139118834	1.57925169883826	1.43285746978245	1.74054628471232	0.970757597504884	2.61885047736207	2.19641399086391	1.47170097241974	1.26525672600991	0.483802840076178	0	0.771365261040352	0	0.757466651523793	2.71264970162721	0	2.77803340255964	0.15186137943118	0.306050797039032	0	0.122406400092905	0	0	0	0.129959537983351	2.5064421002961	0.320774053859738	0.638373150956912	1.38978400405412	1.01195381376951	0	0	0.473741514068282	0.545508491713583	1.06288793315375	0.223864040851682	1.57978359661681	0	0	0.311014216570582	0	0	0.339659398020112
E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.15808184944774	1.51296967970619	1.33594745677439	1.38523204308666	0.76273089151615	2.54945951365741	2.00060556990788	1.49460755708913	0.990813640256082	1.55433418313883	0.965322051183529	1.26853443577114	0	0.466902089537976	2.73806117651971	0	2.74345506883844	0	0.114719571426614	0.53384887916859	0.114719571426614	1.10213044411859	0.509546344674509	0.357757620112908	0.137383556062558	2.50813807453866	0.19260634712124	0.805864238250676	1.60882444940334	1.36783247744083	0.542622803476095	0	0.663196734681945	0.769652065596231	0	1.01586640313256	1.40395804236104	0	0	0.383564883719194	0.53384887916859	0	0.542622803476095
E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.20165113484496	1.60757969509206	1.31883955408254	1.56546341435262	0.652088853428187	2.64976490930917	2.13472550605348	1.63674439931666	1.20158764614053	1.74164622911264	1.0908074140212	0.784832835740159	1.26635204684751	0.545508491713583	2.66356945379977	0	2.72144633047909	0	0.172711518404301	0.521867581885475	0.106894233914657	1.1344291604385	0.456436655859811	0.81057634033849	0.129959537983351	2.28055719611674	0.15186137943118	0.383564883719194	1.20600959179461	0.998988836605138	0.562431196829647	0	0.247345136701205	0.843652799140076	0	1.04686705783498	1.47813006930081	0	0	0.493636342785221	0.15186137943118	0	0.773071724854369
E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.26574996227179	1.48940246728485	1.53088440020485	1.31101421657058	0.871681522740319	2.61418572023944	1.99163811982388	1.65073661212221	0.892870821810257	2.17991235115427	1.53325760000047	1.70757017609794	1.07153950375375	0.573357420452263	2.6270322421595	0	2.66664856271028	0	0.301029995663981	1.01974405819576	0.0741017205183498	1.00100881458115	0.554052265256877	0	0.205380635157669	2.87025415090689	0.548375132365186	1.28456188120529	1.89749922599233	1.73704463401901	0.357757620112908	0	0.935905454035459	0.911838660886238	0	0.947456520096033	1.23044892137827	0	0	0.427229384774025	1.07068206126021	0	0.774771509732263
E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	2.38419081870418	1.51790139466787	1.29798941510942	1.46065314026097	0.842202732744843	2.63534344816019	2.17615858631446	1.6263642434839	1.22022975619659	1.90610942776572	1.10451887075384	0.647564911668141	1.07749466341569	0.900557650476548	2.7843186716159	0	2.86039372642634	0.0741017205183498	0.607080792703013	1.00402127393292	0.158923233918667	1.02834422995767	0.391837409685184	0	0.172711518404301	2.45738894040195	0.253022269592895	0.624210119289598	1.41419573902197	1.23868781716871	0	0	0.391837409685184	0.586639632460469	1.88478219572891	1.18935318972352	1.44895784528119	0	0	0.663196734681945	0.570651527076338	0	1.12619938911004
